FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	547.3347_2.2125	2.2125	547.3347
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	569.3182_2.214	2.214	569.3182
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	240.0954_2.2181	2.2181	240.0954
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	224.1259_2.2183	2.2183	224.1259
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	564.3609_2.2194	2.2194	564.3609
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	583.2955_2.2239	2.2239	583.2955
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	121.1012_2.2287	2.2287	121.1012
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	648.3835_2.2328	2.2328	648.3835
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	631.3563_2.2362	2.2362	631.3563
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	653.3401_2.2382	2.2382	653.3401
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	667.3165_2.2496	2.2496	667.3165
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	130.0661_2.276	2.276	130.0661
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	608.3865_2.2798	2.2798	608.3865
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	591.3605_2.2822	2.2822	591.3605
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	613.344_2.2836	2.2836	613.344
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	675.3823_2.2963	2.2963	675.3823
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	692.4098_2.2987	2.2987	692.4098
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	627.3243_2.3001	2.3001	627.3243
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	435.215_2.3009	2.3009	435.215
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	293.1843_2.301	2.301	293.1843
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	360.1708_2.3015	2.3015	360.1708
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	697.3674_2.3018	2.3018	697.3674
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	711.3425_2.3095	2.3095	711.3425
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	321.1314_2.3149	2.3149	321.1314
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	135.0808_2.3166	2.3166	135.0808
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	98.9734_2.3175	2.3175	98.9734
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	107.0858_2.3194	2.3194	107.0858
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	457.2282_2.3257	2.3257	457.2282
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	650.2062_2.3259	2.3259	650.2062
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	533.4087_2.326	2.326	533.4087
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	383.102_2.3261	2.3261	383.102
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	657.3716_2.3305	2.3305	657.3716
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	340.1746_2.3345	2.3345	340.1746
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	347.1944_2.3359	2.3359	347.1944
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	635.3881_2.3368	2.3368	635.3881
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	382.1837_2.3463	2.3463	382.1837
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	671.3512_2.3477	2.3477	671.3512
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	719.4111_2.3509	2.3509	719.4111
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	741.3935_2.3526	2.3526	741.3935
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	177.0881_2.3614	2.3614	177.0881
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	736.4377_2.3617	2.3617	736.4377
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	235.1075_2.363	2.363	235.1075
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	479.2411_2.3672	2.3672	479.2411
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	159.077_2.3689	2.3689	159.077
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	709.7653_2.3699	2.3699	709.7653
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	717.7553_2.3737	2.3737	717.7553
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	120.0811_2.3738	2.3738	120.0811
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	497.2017_2.3739	2.3739	497.2017
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	611.2458_2.3749	2.3749	611.2458
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	702.3971_2.3749	2.3749	702.3971
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	654.2555_2.376	2.376	654.2555
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	725.7392_2.3761	2.3761	725.7392
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	324.1568_2.3763	2.3763	324.1568
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	528.2479_2.3771	2.3771	528.2479
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	740.286_2.3783	2.3783	740.286
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	645.7422_2.3807	2.3807	645.7422
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	610.7381_2.3832	2.3832	610.7381
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	710.2646_2.3863	2.3863	710.2646
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	362.1868_2.3946	2.3946	362.1868
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	679.4123_2.3955	2.3955	679.4123
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	701.3977_2.3976	2.3976	701.3977
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	404.1969_2.4	2.4	404.1969
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	696.438_2.4005	2.4005	696.438
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	501.2545_2.4043	2.4043	501.2545
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	585.2733_2.405	2.405	585.2733
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	785.4193_2.4052	2.4052	785.4193
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	780.4627_2.4076	2.4076	780.4627
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	133.0678_2.4089	2.4089	133.0678
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	718.2487_2.4164	2.4164	718.2487
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	286.2018_2.4203	2.4203	286.2018
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	638.7196_2.4313	2.4313	638.7196
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	740.4715_2.4321	2.4321	740.4715
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	745.4226_2.4375	2.4375	745.4226
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	384.1994_2.4398	2.4398	384.1994
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	523.2682_2.443	2.443	523.2682
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	426.2098_2.4441	2.4441	426.2098
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	194.1171_2.4446	2.4446	194.1171
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	416.3294_2.4453	2.4453	416.3294
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	829.4443_2.4494	2.4494	829.4443
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	824.49_2.4504	2.4504	824.49
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	741.4068_2.4565	2.4565	741.4068
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	209.2006_2.4654	2.4654	209.2006
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	545.2816_2.4863	2.4863	545.2816
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	406.2127_2.4953	2.4953	406.2127
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	552.2698_2.4967	2.4967	552.2698
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	789.4509_2.4968	2.4968	789.4509
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	448.2241_2.4995	2.4995	448.2241
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	567.293_2.5049	2.5049	567.293
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	153.1278_2.5073	2.5073	153.1278
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	170.1553_2.5073	2.5073	170.1553
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	135.1176_2.5082	2.5082	135.1176
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	254.1072_2.5082	2.5082	254.1072
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	238.1406_2.5113	2.5113	238.1406
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	574.2842_2.5286	2.5286	574.2842
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	361.2105_2.5315	2.5315	361.2105
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	470.2369_2.5316	2.5316	470.2369
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	428.2264_2.5354	2.5354	428.2264
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	833.4756_2.5376	2.5376	833.4756
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	304.1917_2.5397	2.5397	304.1917
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	589.3072_2.5462	2.5462	589.3072
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	307.2012_2.5469	2.5469	307.2012
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	321.2173_2.5469	2.5469	321.2173
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	596.2957_2.5554	2.5554	596.2957
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	417.2097_2.5593	2.5593	417.2097
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	277.1893_2.5601	2.5601	277.1893
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	492.2496_2.5829	2.5829	492.2496
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	611.3202_2.5829	2.5829	611.3202
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	450.2386_2.5835	2.5835	450.2386
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	618.3089_2.5991	2.5991	618.3089
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	633.3331_2.6125	2.6125	633.3331
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	543.4312_2.6154	2.6154	543.4312
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	472.2516_2.618	2.618	472.2516
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	514.261_2.6215	2.6215	514.261
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	461.2376_2.6234	2.6234	461.2376
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	640.3194_2.6248	2.6248	640.3194
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	655.3466_2.643	2.643	655.3466
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	662.3358_2.6482	2.6482	662.3358
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	644.3527_2.6531	2.6531	644.3527
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	652.8473_2.6531	2.6531	652.8473
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	494.2647_2.6556	2.6556	494.2647
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	536.2758_2.6557	2.6557	536.2758
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	677.3595_2.6745	2.6745	677.3595
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	666.3667_2.6773	2.6773	666.3667
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	459.2336_2.6794	2.6794	459.2336
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	674.8657_2.6808	2.6808	674.8657
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	684.3481_2.6916	2.6916	684.3481
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	558.2889_2.6984	2.6984	558.2889
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	417.3122_2.6987	2.6987	417.3122
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	699.3723_2.6995	2.6995	699.3723
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	516.2782_2.7012	2.7012	516.2782
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	473.9055_2.7041	2.7041	473.9055
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	696.8813_2.7093	2.7093	696.8813
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	688.3785_2.7096	2.7096	688.3785
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	706.3601_2.7167	2.7167	706.3601
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	557.4452_2.7168	2.7168	557.4452
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	333.2158_2.7209	2.7209	333.2158
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	721.3844_2.7215	2.7215	721.3844
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	580.3009_2.7257	2.7257	580.3009
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	538.2891_2.7337	2.7337	538.2891
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	488.5816_2.7338	2.7338	488.5816
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	710.3946_2.734	2.734	710.3946
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	288.2174_2.7367	2.7367	288.2174
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	728.3733_2.7371	2.7371	728.3733
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	718.9005_2.7432	2.7432	718.9005
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	743.3991_2.7482	2.7482	743.3991
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	503.2586_2.7514	2.7514	503.2586
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	363.2209_2.759	2.759	363.2209
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	740.9145_2.7609	2.7609	740.9145
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	335.2331_2.7726	2.7726	335.2331
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	517.9328_2.7784	2.7784	517.9328
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	765.4133_2.7796	2.7796	765.4133
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	762.9323_2.7879	2.7879	762.9323
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	291.205_2.7958	2.7958	291.205
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	124.1123_2.8001	2.8001	124.1123
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	152.1076_2.8008	2.8008	152.1076
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	252.1945_2.8008	2.8008	252.1945
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	269.2234_2.8008	2.8008	269.2234
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	787.4244_2.8037	2.8037	787.4244
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	532.6082_2.804	2.804	532.6082
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	547.2832_2.8216	2.8216	547.2832
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	809.439_2.8312	2.8312	809.439
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	341.2438_2.8322	2.8322	341.2438
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	257.1676_2.834	2.834	257.1676
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	475.2541_2.8387	2.8387	475.2541
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	831.4528_2.8501	2.8501	831.4528
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	561.9594_2.854	2.854	561.9594
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	576.6336_2.872	2.872	576.6336
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	591.3113_2.8795	2.8795	591.3113
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	351.2269_2.8969	2.8969	351.2269
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	519.2809_2.9028	2.9028	519.2809
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	347.2309_2.9273	2.9273	347.2309
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	620.658_2.9337	2.9337	620.658
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	273.1882_2.9354	2.9354	273.1882
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	563.3051_2.942	2.942	563.3051
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	389.2432_2.9564	2.9564	389.2432
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	435.1684_2.9766	2.9766	435.1684
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	585.4768_2.9786	2.9786	585.4768
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	88.0219_2.9795	2.9795	88.0219
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	607.3316_2.9914	2.9914	607.3316
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	305.2213_3.018	3.018	305.2213
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	735.3819_3.0244	3.0244	735.3819
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	651.3587_3.026	3.026	651.3587
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	779.4084_3.0604	3.0604	779.4084
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	695.384_3.0646	3.0646	695.384
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	314.2358_3.065	3.065	314.2358
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	335.2334_3.0792	3.0792	335.2334
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	274.0945_3.0881	3.0881	274.0945
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	823.4343_3.0902	3.0902	823.4343
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	585.2742_3.0958	3.0958	585.2742
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	739.4128_3.0997	3.0997	739.4128
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	365.2419_3.1052	3.1052	365.2419
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	783.4407_3.1331	3.1331	783.4407
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	777.7012_3.1397	3.1397	777.7012
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	292.1911_3.1425	3.1425	292.1911
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	361.2464_3.1426	3.1426	361.2464
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	467.2315_3.1435	3.1435	467.2315
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	578.3796_3.1465	3.1465	578.3796
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	181.0864_3.1521	3.1521	181.0864
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	235.0648_3.1533	3.1533	235.0648
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	279.0542_3.1564	3.1564	279.0542
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	519.1574_3.1569	3.1569	519.1574
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	285.0731_3.158	3.158	285.0731
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	271.0642_3.1599	3.1599	271.0642
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	827.4722_3.1647	3.1647	827.4722
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	489.2416_3.1739	3.1739	489.2416
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	403.259_3.1817	3.1817	403.259
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	696.3643_3.1855	3.1855	696.3643
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	447.2337_3.193	3.193	447.2337
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	511.2569_3.2025	3.2025	511.2569
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	718.377_3.2064	3.2064	718.377
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	469.2465_3.2067	3.2067	469.2465
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	533.2691_3.2214	3.2214	533.2691
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	319.2363_3.2404	3.2404	319.2363
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	762.4054_3.2465	3.2465	762.4054
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	328.2484_3.2656	3.2656	328.2484
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	385.3147_3.2871	3.2871	385.3147
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	403.3223_3.2901	3.2901	403.3223
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	316.2491_3.2965	3.2965	316.2491
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	329.1843_3.3015	3.3015	329.1843
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	412.2857_3.3239	3.3239	412.2857
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	432.3132_3.3251	3.3251	432.3132
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	375.2628_3.3578	3.3578	375.2628
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	225.1972_3.4443	3.4443	225.1972
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	381.3166_3.4536	3.4536	381.3166
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	651.3754_3.4581	3.4581	651.3754
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	333.2501_3.4723	3.4723	333.2501
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	288.2895_3.4871	3.4871	288.2895
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	451.229_3.4898	3.4898	451.229
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	307.0497_3.5376	3.5376	307.0497
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	342.2655_3.5379	3.5379	342.2655
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	149.0234_3.539	3.539	149.0234
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	425.1578_3.5411	3.5411	425.1578
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	534.3199_3.5526	3.5526	534.3199
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	512.3382_3.5591	3.5591	512.3382
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	409.1635_3.654	3.654	409.1635
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	425.1372_3.655	3.655	425.1372
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	105.0704_3.6557	3.6557	105.0704
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	240.2333_3.6598	3.6598	240.2333
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	288.29_3.6922	3.6922	288.29
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	244.2637_3.6949	3.6949	244.2637
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	106.0862_3.6997	3.6997	106.0862
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	70.0654_3.6997	3.6997	70.0654
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	88.0751_3.7003	3.7003	88.0751
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	172.1693_3.701	3.701	172.1693
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	414.301_3.728	3.728	414.301
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	472.3058_3.7293	3.7293	472.3058
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	228.2691_3.74	3.74	228.2691
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	368.2803_3.7431	3.7431	368.2803
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	209.1177_3.748	3.748	209.1177
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	356.2804_3.7514	3.7514	356.2804
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	344.2822_3.7676	3.7676	344.2822
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	583.5613_3.7851	3.7851	583.5613
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	270.2797_3.7877	3.7877	270.2797
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	605.5434_3.7878	3.7878	605.5434
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	310.2772_3.7898	3.7898	310.2772
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	288.2901_3.7904	3.7904	288.2901
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	244.2638_3.7911	3.7911	244.2638
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	88.0754_3.8055	3.8055	88.0754
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	304.285_3.8146	3.8146	304.285
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	332.3171_3.8146	3.8146	332.3171
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	107.0857_3.8172	3.8172	107.0857
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	135.0809_3.8181	3.8181	135.0809
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	354.2996_3.8188	3.8188	354.2996
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	437.1958_3.8203	3.8203	437.1958
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	91.0541_3.8235	3.8235	91.0541
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	119.0862_3.8239	3.8239	119.0862
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	423.1799_3.8385	3.8385	423.1799
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	393.0875_3.8389	3.8389	393.0875
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	449.1513_3.8411	3.8411	449.1513
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	376.3434_3.8433	3.8433	376.3434
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	268.2645_3.8522	3.8522	268.2645
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	286.2754_3.8531	3.8531	286.2754
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	258.2793_3.8632	3.8632	258.2793
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	511.2321_3.869	3.869	511.2321
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	214.2547_3.8971	3.8971	214.2547
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	241.1741_3.9043	3.9043	241.1741
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	543.2637_3.906	3.906	543.2637
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	358.2958_3.9121	3.9121	358.2958
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	338.2693_3.9185	3.9185	338.2693
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	262.2534_3.9312	3.9312	262.2534
BRC_CLARKE_Metab_Lcc9_Lcc1.Rda	453.1804_3.9584	3.9584	453.1804
