REPORTER_ID	GENE_SYMBOL
7920245	S100A8
7920246	S100A8
7920247	S100A8
7920248	S100A8
7920250	S100A7L2
7920251	S100A7L2
7920253	S100A7
7920254	S100A7
7920255	S100A7
7920259	S100A6
7920260	S100A6
7920262	S100A6
7920265	S100A5
7920266	S100A5
7920267	S100A5
7920268	S100A5
7920269	S100A5
7920270	S100A5
7920272	S100A4
7920273	S100A4
7920274	S100A4
7920275	S100A4
7920276	S100A4
7920279	S100A3
7920280	S100A3
7920281	S100A3
7920282	S100A3
7920283	S100A3
7920284	S100A3
7920287	S100A2
7920288	S100A2
7920289	S100A2
7920290	S100A2
7920292	S100A16
7920293	S100A16
7920294	S100A16
7920295	S100A16
7920296	S100A16
7920298	S100A14
7920299	S100A14
7920300	S100A14
7920301	S100A14
7920302	S100A14
7920304	S100A13
7920306	S100A13
7920307	S100A13
7920309	S100A13
7920310	S100A13
7920311	S100A13
7920312	S100A13
7920313	S100A13
7920314	S100A13
7920318	ILF2
7920319	ILF2
7920320	ILF2
7920321	ILF2
7920322	ILF2
7920323	ILF2
7920324	ILF2
7920325	ILF2
7920326	ILF2
7920327	ILF2
7920328	ILF2
7920329	ILF2
7920330	ILF2
7920331	ILF2
7920332	ILF2
7920334	
7920336	
7920338	INTS3
7920342	GATAD2B
7920343	GATAD2B
7920344	GATAD2B
7920345	GATAD2B
7920346	GATAD2B
7920347	GATAD2B
7920348	GATAD2B
7920349	GATAD2B
7920350	GATAD2B
7920352	GATAD2B
7920353	GATAD2B
7920355	DENND4B
7920357	DENND4B
7920358	DENND4B
7920359	
7920360	DENND4B
7920361	
7920362	DENND4B
7920363	DENND4B
7920364	DENND4B
7920366	DENND4B
7920367	DENND4B
7920368	DENND4B
7920369	DENND4B
7920370	DENND4B
7920371	
7920372	DENND4B
7920373	DENND4B
7920375	DENND4B
7920376	DENND4B
7920377	DENND4B
7920378	DENND4B
7920379	
7920380	DENND4B
7920381	DENND4B
7920383	CRTC2
7920384	CRTC2
7920385	CRTC2
7920386	CRTC2
7920387	CRTC2
7920388	CRTC2
7920389	CRTC2
7920390	CRTC2
7920391	CRTC2
7920392	CRTC2
7920393	CRTC2
7920396	CRTC2
7920397	CRTC2
7920399	CRTC2
7920400	CRTC2
7920402	SLC39A1
7920403	SLC39A1
7920404	SLC39A1
7920405	SLC39A1
7920406	SLC39A1
7920407	SLC39A1
7920410	JTB
7920411	JTB
7920412	JTB
7920413	JTB
7920414	JTB
7920415	JTB
7920416	JTB
7920417	JTB
7920418	JTB
7920419	JTB
7920420	JTB
7920423	RAB13
7920424	RAB13
7920427	NUP210L
7920428	NUP210L
7920429	NUP210L
7920430	NUP210L
7920431	NUP210L
7920433	NUP210L
7920434	NUP210L
7920435	NUP210L
7920436	NUP210L
7920437	NUP210L
7920438	NUP210L
7920439	NUP210L
7920440	NUP210L
7920441	NUP210L
7920442	NUP210L
7920443	NUP210L
7920444	NUP210L
7920446	NUP210L
7920447	NUP210L
7920448	NUP210L
7920449	NUP210L
7920450	NUP210L
7920451	NUP210L
7920452	NUP210L
7920453	NUP210L
7920454	NUP210L
7920455	NUP210L
7920456	NUP210L
7920457	NUP210L
7920458	NUP210L
7920459	NUP210L
7920460	NUP210L
7920461	NUP210L
7920462	NUP210L
7920463	NUP210L
7920464	NUP210L
7920465	NUP210L
7920466	NUP210L
7920467	NUP210L
7920469	
7920471	
7920476	TPM3
7920479	TPM3
7920480	TPM3
7920483	TPM3
7920485	TPM3
7920488	C1orf189
7920490	C1orf189
7920491	C1orf189
7920493	C1orf43
7920494	C1orf43
7920495	C1orf43
7920498	C1orf43
7920499	C1orf43
7920500	C1orf43
7920501	C1orf43
7920502	C1orf43
7920503	C1orf43
7920504	C1orf43
7920505	C1orf43
7920507	SHE
7920508	SHE
7920509	SHE
7920510	SHE
7920511	SHE
7920512	SHE
7920513	SHE
7920514	SHE
7920516	UBE2Q1
7920517	UBE2Q1
7920518	UBE2Q1
7920519	UBE2Q1
7920520	UBE2Q1
7920521	UBE2Q1
7920522	UBE2Q1
7920525	UBE2Q1
7920526	UBE2Q1
7920527	UBE2Q1
7920528	UBE2Q1
7920529	UBE2Q1
7920530	UBE2Q1
7920532	ADAR
7920533	ADAR
7920534	ADAR
7920535	ADAR
7920536	ADAR
7920537	ADAR
7920538	ADAR
7920539	ADAR
7920540	ADAR
7920541	ADAR
7920542	ADAR
7920543	ADAR
7920544	ADAR
7920545	ADAR
7920546	ADAR
7920547	ADAR
7920549	ADAR
7920554	KCNN3
7920555	KCNN3
7920556	KCNN3
7920557	KCNN3
7920558	KCNN3
7920559	KCNN3
7920560	KCNN3
7920561	KCNN3
7920565	KCNN3
7920566	KCNN3
7920568	PMVK
7920570	PMVK
7920572	PMVK
7920573	PMVK
7920574	PMVK
7920576	PBXIP1
7920577	PBXIP1
7920578	PBXIP1
7920579	PBXIP1
7920580	PBXIP1
7920581	PBXIP1
7920582	PBXIP1
7920583	PBXIP1
7920584	PBXIP1
7920585	PBXIP1
7920586	PBXIP1
7920587	PBXIP1
7920588	PBXIP1
7920589	PBXIP1
7920590	PBXIP1
7920591	PBXIP1
7920592	PBXIP1
7920593	PBXIP1
7920595	PYGO2
7920597	PYGO2
7920598	PYGO2
7920599	PYGO2
7920601	SHC1
7920602	SHC1
7920603	SHC1
7920604	SHC1
7920605	SHC1
7920606	SHC1
7920607	SHC1
7920608	SHC1
7920609	SHC1
7920610	SHC1
7920611	SHC1
7920612	SHC1
7920613	SHC1
7920614	SHC1
7920615	SHC1
7920617	DCST2
7920618	DCST2
7920619	DCST2
7920621	DCST2
7920622	DCST2
7920623	DCST2
7920624	DCST2
7920625	DCST2
7920626	DCST2
7920627	DCST2
7920628	DCST2
7920629	DCST2
7920630	DCST2
7920631	DCST2
7920632	DCST2
7920635	DPM3
7920636	DPM3
7920638	DPM3
7920639	DPM3
7920640	DPM3
7920643	MUC1
7920644	MUC1
7920645	MUC1
7920646	MUC1
7920648	MUC1
7920649	MUC1
7920650	MUC1
7920651	MUC1
7920652	MUC1
7920653	MUC1
7920654	MUC1
7920655	MUC1
7920656	MUC1
7920658	MUC1
7920660	KRTCAP2
7920661	KRTCAP2
7920662	KRTCAP2
7920663	KRTCAP2
7920665	THBS3
7920666	THBS3
7920667	THBS3
7920668	THBS3
7920669	THBS3
7920670	THBS3
7920671	THBS3
7920672	THBS3
7920673	THBS3
7920674	THBS3
7920675	THBS3
7920676	THBS3
7920677	THBS3
7920678	THBS3
7920679	THBS3
7920680	THBS3
7920681	THBS3
7920682	THBS3
7920683	THBS3
7920684	THBS3
7920685	THBS3
7920688	GBAP1
7920689	GBAP1
7920690	GBAP1
7920691	GBAP1
7920692	GBAP1
7920693	GBAP1
7920695	GBAP1
7920696	GBAP1
7920698	GBA
7920699	GBA
7920700	GBA
7920701	GBA
7920702	GBA
7920703	GBA
7920704	GBA
7920705	GBA
7920708	FAM189B
7920709	FAM189B
7920710	FAM189B
7920711	FAM189B
7920712	FAM189B
7920713	FAM189B
7920714	FAM189B
7920715	FAM189B
7920716	FAM189B
7920717	FAM189B
7920718	FAM189B
7920719	FAM189B
7920720	FAM189B
7920721	FAM189B
7920722	FAM189B
7920723	FAM189B
7920724	FAM189B
7920726	SCAMP3
7920727	SCAMP3
7920728	SCAMP3
7920729	SCAMP3
7920730	SCAMP3
7920731	SCAMP3
7920732	SCAMP3
7920733	SCAMP3
7920734	SCAMP3
7920735	SCAMP3
7920736	SCAMP3
7920738	CLK2
7920739	CLK2
7920740	CLK2
7920741	CLK2
7920742	CLK2
7920743	CLK2
7920745	PKLR
7920746	PKLR
7920747	PKLR
7920748	PKLR
7920749	PKLR
7920750	PKLR
7920751	PKLR
7920752	PKLR
7920753	PKLR
7920754	PKLR
7920755	PKLR
7920756	PKLR
7920758	RUSC1-AS1
7920760	RUSC1-AS1
7920767	ASH1L
7920768	ASH1L
7920769	ASH1L
7920770	ASH1L
7920771	ASH1L
7920772	ASH1L
7920773	ASH1L
7920774	ASH1L
7920775	ASH1L
7920776	ASH1L
7920777	ASH1L
7920778	ASH1L
7920779	ASH1L
7920780	ASH1L
7920781	ASH1L
7920782	ASH1L
7920783	ASH1L
7920784	ASH1L
7920785	ASH1L
7920786	ASH1L
7920787	ASH1L
7920788	ASH1L
7920789	ASH1L
7920790	ASH1L
7920791	ASH1L
7920792	ASH1L
7920793	ASH1L
7920794	ASH1L
7920800	YY1AP1
7920801	YY1AP1
7920802	YY1AP1
7920803	YY1AP1
7920804	YY1AP1
7920805	YY1AP1
7920806	YY1AP1
7920808	YY1AP1
7920811	GON4L
7920812	GON4L
7920813	GON4L
7920814	GON4L
7920815	GON4L
7920816	GON4L
7920817	GON4L
7920818	GON4L
7920819	GON4L
7920820	GON4L
7920821	GON4L
7920822	GON4L
7920823	GON4L
7920824	GON4L
7920825	GON4L
7920826	GON4L
7920827	GON4L
7920828	GON4L
7920829	GON4L
7920830	GON4L
7920831	GON4L
7920832	GON4L
7920833	GON4L
7920834	GON4L
7920835	GON4L
7920836	GON4L
7920837	GON4L
7920838	GON4L
7920840	RIT1
7920841	RIT1
7920842	RIT1
7920843	RIT1
7920844	RIT1
7920845	RIT1
7920846	RIT1
7920847	RIT1
7920848	RIT1
7920849	RIT1
7920850	RIT1
7920851	RIT1
7920853	KIAA0907
7920854	KIAA0907
7920855	KIAA0907
7920857	KIAA0907
7920858	KIAA0907
7920859	KIAA0907
7920860	KIAA0907
7920861	KIAA0907
7920862	KIAA0907
7920863	KIAA0907
7920864	KIAA0907
7920867	KIAA0907
7920868	KIAA0907
7920869	KIAA0907
7920870	KIAA0907
7920871	KIAA0907
7920876	SCARNA4
7920878	ARHGEF2
7920879	ARHGEF2
7920880	ARHGEF2
7920881	ARHGEF2
7920882	ARHGEF2
7920883	ARHGEF2
7920884	ARHGEF2
7920885	ARHGEF2
7920886	ARHGEF2
7920887	ARHGEF2
7920888	ARHGEF2
7920889	ARHGEF2
7920890	ARHGEF2
7920891	ARHGEF2
7920892	ARHGEF2
7920893	ARHGEF2
7920894	ARHGEF2
7920895	ARHGEF2
7920896	ARHGEF2
7920897	ARHGEF2
7920898	ARHGEF2
7920899	ARHGEF2
7920900	ARHGEF2
7920901	ARHGEF2
7920904	SSR2
7920905	SSR2
7920906	SSR2
7920907	SSR2
7920908	SSR2
7920909	SSR2
7920910	SSR2
7920911	SSR2
7920913	UBQLN4
7920914	UBQLN4
7920917	UBQLN4
7920918	UBQLN4
7920919	UBQLN4
7920920	UBQLN4
7920921	UBQLN4
7920924	UBQLN4
7920925	UBQLN4
7920926	UBQLN4
7920929	PAQR6
7920930	PAQR6
7920931	PAQR6
7920932	PAQR6
7920933	PAQR6
7920934	PAQR6
7920935	PAQR6
7920936	PAQR6
7920937	PAQR6
7920938	PAQR6
7920939	PAQR6
7920940	PAQR6
7920941	PAQR6
7920942	PAQR6
7920943	PAQR6
7920945	SMG5
7920946	SMG5
7920947	SMG5
7920948	SMG5
7920949	SMG5
7920950	SMG5
7920951	SMG5
7920952	SMG5
7920953	SMG5
7920954	SMG5
7920955	SMG5
7920957	SMG5
7920958	SMG5
7920959	SMG5
7920960	SMG5
7920961	SMG5
7920962	SMG5
7920963	SMG5
7920964	SMG5
7920965	SMG5
7920966	SMG5
7920967	SMG5
7920968	SMG5
7920969	SMG5
7920970	SMG5
7920972	C1orf85
7920973	C1orf85
7920974	C1orf85
7920975	C1orf85
7920976	C1orf85
7920977	C1orf85
7920978	C1orf85
7920981	VHLL
7920982	VHLL
7920983	VHLL
7920985	CCT3
7920986	CCT3
7920987	CCT3
7920988	CCT3
7920989	CCT3
7920990	CCT3
7920991	CCT3
7920992	CCT3
7920993	CCT3
7920994	CCT3
7920995	CCT3
7920996	CCT3
7920997	CCT3
7920998	CCT3
7920999	CCT3
7921000	CCT3
7921001	CCT3
7921002	CCT3
7921004	C1orf61
7921005	C1orf61
7921006	C1orf61
7921007	C1orf61
7921008	C1orf61
7921015	MEF2D
7921016	MEF2D
7921017	MEF2D
7921018	MEF2D
7921019	MEF2D
7921020	MEF2D
7921021	MEF2D
7921022	MEF2D
7921023	MEF2D
7921025	MEF2D
7921026	MEF2D
7921027	MEF2D
7921028	MEF2D
7921029	MEF2D
7921030	MEF2D
7921034	IQGAP3
7921035	IQGAP3
7921037	IQGAP3
7921038	IQGAP3
7921039	IQGAP3
7921040	IQGAP3
7921042	IQGAP3
7921043	IQGAP3
7921044	IQGAP3
7921045	IQGAP3
7921046	IQGAP3
7921047	IQGAP3
7921048	IQGAP3
7921049	IQGAP3
7921050	IQGAP3
7921051	IQGAP3
7921052	IQGAP3
7921053	IQGAP3
7921054	IQGAP3
7921055	IQGAP3
7921056	IQGAP3
7921057	IQGAP3
7921058	IQGAP3
7921059	IQGAP3
7921060	IQGAP3
7921061	IQGAP3
7921062	IQGAP3
7921063	IQGAP3
7921064	IQGAP3
7921065	IQGAP3
7921066	IQGAP3
7921067	IQGAP3
7921068	IQGAP3
7921069	IQGAP3
7921070	IQGAP3
7921071	IQGAP3
7921072	IQGAP3
7921073	IQGAP3
7921075	IQGAP3
7921077	GPATCH4
7921078	GPATCH4
7921079	GPATCH4
7921080	GPATCH4
7921081	GPATCH4
7921083	GPATCH4
7921084	GPATCH4
7921085	GPATCH4
7921086	GPATCH4
7921087	GPATCH4
7921089	NES
7921091	NES
7921092	NES
7921093	NES
7921094	NES
7921098	NES
7921100	CRABP2
7921101	CRABP2
7921102	CRABP2
7921103	CRABP2
7921104	CRABP2
7921106	CRABP2
7921107	CRABP2
7921108	CRABP2
7921109	CRABP2
7921112	ISG20L2
7921113	ISG20L2
7921114	ISG20L2
7921115	ISG20L2
7921116	ISG20L2
7921122	MRPL24
7921123	MRPL24
7921124	MRPL24
7921125	
7921126	MRPL24
7921127	MRPL24
7921128	MRPL24
7921129	MRPL24
7921130	MRPL24
7921131	MRPL24
7921134	HDGF
7921135	HDGF
7921136	HDGF
7921137	HDGF
7921138	HDGF
7921139	HDGF
7921140	HDGF
7921141	HDGF
7921142	HDGF
7921145	SH2D2A
7921146	SH2D2A
7921147	SH2D2A
7921148	SH2D2A
7921149	SH2D2A
7921150	SH2D2A
7921151	SH2D2A
7921152	SH2D2A
7921153	SH2D2A
7921157	INSRR
7921159	INSRR
7921161	INSRR
7921162	INSRR
7921163	INSRR
7921165	INSRR
7921166	INSRR
7921167	INSRR
7921169	INSRR
7921170	INSRR
7921171	INSRR
7921172	INSRR
7921175	INSRR
7921176	INSRR
7921177	INSRR
7921178	INSRR
7921180	ARHGEF11
7921181	ARHGEF11
7921182	
7921183	ARHGEF11
7921184	ARHGEF11
7921185	ARHGEF11
7921186	ARHGEF11
7921187	ARHGEF11
7921188	ARHGEF11
7921189	ARHGEF11
7921190	ARHGEF11
7921191	ARHGEF11
7921192	ARHGEF11
7921193	ARHGEF11
7921194	ARHGEF11
7921195	ARHGEF11
7921196	ARHGEF11
7921197	ARHGEF11
7921198	ARHGEF11
7921199	ARHGEF11
7921200	ARHGEF11
7921201	ARHGEF11
7921202	ARHGEF11
7921203	ARHGEF11
7921204	ARHGEF11
7921205	ARHGEF11
7921206	ARHGEF11
7921207	ARHGEF11
7921208	
7921209	ARHGEF11
7921210	ARHGEF11
7921211	ARHGEF11
7921212	ARHGEF11
7921213	ARHGEF11
7921214	ARHGEF11
7921215	ARHGEF11
7921216	ARHGEF11
7921217	ARHGEF11
7921218	ARHGEF11
7921219	ARHGEF11
7921224	ETV3L
7921225	ETV3L
7921226	ETV3L
7921227	ETV3L
7921229	ETV3
7921230	ETV3
7921232	ETV3
7921233	ETV3
7921234	ETV3
7921235	ETV3
7921236	ETV3
7921238	FCRL5
7921239	FCRL5
7921240	FCRL5
7921241	FCRL5
7921242	FCRL5
7921243	FCRL5
7921244	FCRL5
7921245	FCRL5
7921248	FCRL5
7921251	FCRL5
7921252	FCRL5
7921253	FCRL5
7921254	FCRL5
7921255	FCRL5
7921256	FCRL5
7921257	FCRL5
7921258	FCRL5
7921260	FCRL4
7921261	FCRL4
7921263	FCRL4
7921264	FCRL4
7921265	FCRL4
7921266	FCRL4
7921267	FCRL4
7921268	FCRL4
7921269	FCRL4
7921270	FCRL4
7921271	FCRL4
7921272	FCRL4
7921273	FCRL4
7921276	FCRL3
7921278	FCRL3
7921279	FCRL3
7921280	FCRL3
7921281	FCRL3
7921282	FCRL3
7921283	FCRL3
7921284	FCRL3
7921285	FCRL3
7921286	FCRL3
7921287	FCRL3
7921288	FCRL3
7921289	FCRL3
7921290	FCRL3
7921291	FCRL3
7921292	FCRL3
7921293	FCRL3
7921294	FCRL3
7921295	FCRL3
7921296	FCRL3
7921299	FCRL2
7921300	FCRL2
7921301	FCRL2
7921302	FCRL2
7921303	FCRL2
7921305	FCRL2
7921307	FCRL2
7921309	FCRL2
7921310	FCRL2
7921311	FCRL2
7921312	FCRL2
7921315	FCRL2
7921320	FCRL1
7921321	FCRL1
7921322	FCRL1
7921323	FCRL1
7921324	FCRL1
7921325	FCRL1
7921326	FCRL1
7921327	FCRL1
7921328	FCRL1
7921329	FCRL1
7921330	FCRL1
7921333	CD5L
7921334	CD5L
7921335	CD5L
7921336	CD5L
7921337	CD5L
7921338	CD5L
7921339	CD5L
7921340	CD5L
7921341	CD5L
7921343	LOC729866
7921347	CD1B
7921348	CD1B
7921349	CD1B
7921351	CD1B
7921352	CD1B
7921355	OR10T2
7921357	OR10K2
7921359	OR10T1P
7921363	OR6P1
7921365	OR10X1
7921366	OR10X1
7921368	SPTA1
7921369	SPTA1
7921370	SPTA1
7921371	SPTA1
7921372	SPTA1
7921373	SPTA1
7921374	SPTA1
7921375	SPTA1
7921377	SPTA1
7921378	SPTA1
7921379	SPTA1
7921380	SPTA1
7921381	SPTA1
7921382	SPTA1
7921383	SPTA1
7921384	SPTA1
7921385	SPTA1
7921386	SPTA1
7921387	SPTA1
7921388	SPTA1
7921389	SPTA1
7921392	SPTA1
7921393	SPTA1
7921394	SPTA1
7921396	SPTA1
7921397	SPTA1
7921398	SPTA1
7921399	SPTA1
7921400	SPTA1
7921401	SPTA1
7921402	SPTA1
7921403	SPTA1
7921404	SPTA1
7921405	SPTA1
7921406	SPTA1
7921407	SPTA1
7921408	SPTA1
7921409	SPTA1
7921410	SPTA1
7921411	SPTA1
7921412	SPTA1
7921413	SPTA1
7921414	SPTA1
7921415	SPTA1
7921416	SPTA1
7921417	SPTA1
7921418	SPTA1
7921419	SPTA1
7921421	OR6K2
7921423	OR6K3
7921426	OR6K4P
7921433	OR10AA1P
7921435	AIM2
7921436	AIM2
7921437	AIM2
7921438	AIM2
7921439	AIM2
7921440	AIM2
7921441	AIM2
7921443	OR10J2P
7921446	OR10J3
7921448	OR10J5
7921450	CRP
7921451	CRP
7921452	CRP
7921453	CRP
7921454	CRP
7921455	CRP
7921456	CRP
7921457	CRP
7921458	CRP
7921459	CRP
7921460	CRP
7921461	CRP
7921464	VSIG8
7921465	VSIG8
7921466	VSIG8
7921467	VSIG8
7921468	VSIG8
7921469	VSIG8
7921470	VSIG8
7921474	CCDC19
7921475	CCDC19
7921476	CCDC19
7921477	CCDC19
7921478	CCDC19
7921479	CCDC19
7921480	CCDC19
7921481	CCDC19
7921482	CCDC19
7921483	CCDC19
7921484	CCDC19
7921485	CCDC19
7921486	CCDC19
7921488	TAGLN2
7921489	TAGLN2
7921490	TAGLN2
7921491	TAGLN2
7921493	IGSF9
7921494	IGSF9
7921495	IGSF9
7921496	IGSF9
7921497	IGSF9
7921498	IGSF9
7921499	IGSF9
7921500	IGSF9
7921501	IGSF9
7921502	IGSF9
7921503	IGSF9
7921504	IGSF9
7921505	IGSF9
7921506	IGSF9
7921507	IGSF9
7921509	IGSF9
7921510	IGSF9
7921511	IGSF9
7921512	IGSF9
7921513	IGSF9
7921514	IGSF9
7921517	SLAMF9
7921518	SLAMF9
7921519	SLAMF9
7921520	SLAMF9
7921521	SLAMF9
7921522	SLAMF9
7921523	SLAMF9
7921524	SLAMF9
7921525	SLAMF9
7921527	PIGM
7921528	PIGM
7921529	PIGM
7921531	PIGM
7921532	PIGM
7921535	KCNJ10
7921536	KCNJ10
7921537	KCNJ10
7921539	IGSF8
7921540	IGSF8
7921541	IGSF8
7921542	IGSF8
7921543	IGSF8
7921544	IGSF8
7921545	IGSF8
7921546	IGSF8
7921547	IGSF8
7921548	IGSF8
7921549	IGSF8
7921550	IGSF8
7921551	IGSF8
7921553	DCAF8
7921554	DCAF8
7921555	DCAF8
7921556	DCAF8
7921557	DCAF8
7921558	DCAF8
7921559	DCAF8
7921560	DCAF8
7921561	DCAF8
7921562	DCAF8
7921563	DCAF8
7921565	DCAF8
7921566	DCAF8
7921567	DCAF8
7921568	DCAF8
7921570	DCAF8
7921572	PEX19
7921573	PEX19
7921574	PEX19
7921575	PEX19
7921576	PEX19
7921577	PEX19
7921578	PEX19
7921579	PEX19
7921580	PEX19
7921581	PEX19
7921582	PEX19
7921584	COPA
7921585	COPA
7921586	COPA
7921587	COPA
7921588	COPA
7921589	COPA
7921590	COPA
7921591	COPA
7921592	COPA
7921593	COPA
7921594	COPA
7921595	COPA
7921596	COPA
7921597	COPA
7921598	COPA
7921599	COPA
7921600	COPA
7921601	COPA
7921602	COPA
7921603	COPA
7921604	COPA
7921605	COPA
7921606	COPA
7921608	COPA
7921609	COPA
7921610	COPA
7921611	COPA
7921612	COPA
7921613	COPA
7921614	COPA
7921615	COPA
7921616	COPA
7921617	COPA
7921618	COPA
7921619	COPA
7921620	COPA
7921626	SLAMF6
7921627	SLAMF6
7921628	SLAMF6
7921629	SLAMF6
7921630	SLAMF6
7921632	SLAMF6
7921633	SLAMF6
7921634	SLAMF6
7921635	SLAMF6
7921636	SLAMF6
7921638	CD84
7921639	CD84
7921640	CD84
7921641	CD84
7921642	CD84
7921643	CD84
7921648	CD84
7921649	CD84
7921650	CD84
7921651	CD84
7921653	SLAMF1
7921654	SLAMF1
7921655	SLAMF1
7921656	SLAMF1
7921657	SLAMF1
7921658	SLAMF1
7921659	SLAMF1
7921663	SLAMF1
7921664	SLAMF1
7921665	SLAMF1
7921666	SLAMF1
7921668	CD48
7921669	CD48
7921670	CD48
7921673	CD48
7921674	CD48
7921675	CD48
7921678	CD244
7921679	CD244
7921680	CD244
7921681	CD244
7921682	CD244
7921683	CD244
7921684	CD244
7921685	CD244
7921686	CD244
7921687	CD244
7921688	CD244
7921689	CD244
7921691	ITLN1
7921692	ITLN1
7921693	ITLN1
7921694	ITLN1
7921695	ITLN1
7921696	ITLN1
7921697	ITLN1
7921698	ITLN1
7921703	ITLN2
7921706	ITLN2
7921707	ITLN2
7921708	ITLN2
7921709	ITLN2
7921710	ITLN2
7921711	ITLN2
7921712	ITLN2
7921714	F11R
7921715	F11R
7921716	F11R
7921718	F11R
7921719	F11R
7921720	F11R
7921721	F11R
7921722	F11R
7921723	F11R
7921724	F11R
7921725	F11R
7921726	F11R
7921727	F11R
7921728	F11R
7921729	F11R
7921730	F11R
7921731	F11R
7921739	USF1
7921740	USF1
7921741	USF1
7921742	USF1
7921743	USF1
7921744	USF1
7921745	USF1
7921746	USF1
7921748	USF1
7921749	USF1
7921750	USF1
7921751	USF1
7921753	ARHGAP30
7921754	ARHGAP30
7921755	ARHGAP30
7921756	ARHGAP30
7921757	ARHGAP30
7921758	ARHGAP30
7921759	ARHGAP30
7921760	ARHGAP30
7921761	ARHGAP30
7921762	ARHGAP30
7921763	ARHGAP30
7921764	ARHGAP30
7921765	ARHGAP30
7921766	ARHGAP30
7921767	ARHGAP30
7921768	ARHGAP30
7921769	ARHGAP30
7921770	ARHGAP30
7921772	ARHGAP30
7921774	PVRL4
7921776	PVRL4
7921777	PVRL4
7921778	PVRL4
7921779	PVRL4
7921780	PVRL4
7921781	PVRL4
7921782	PVRL4
7921783	PVRL4
7921784	PVRL4
7921785	PVRL4
7921787	PFDN2
7921788	PFDN2
7921789	PFDN2
7921790	PFDN2
7921792	PFDN2
7921794	DEDD
7921795	DEDD
7921796	DEDD
7921797	DEDD
7921798	DEDD
7921799	DEDD
7921800	DEDD
7921801	DEDD
7921802	DEDD
7921803	DEDD
7921804	DEDD
7921805	DEDD
7921807	B4GALT3
7921808	B4GALT3
7921809	B4GALT3
7921810	B4GALT3
7921811	B4GALT3
7921812	B4GALT3
7921813	B4GALT3
7921814	B4GALT3
7921815	B4GALT3
7921816	B4GALT3
7921817	B4GALT3
7921818	B4GALT3
7921819	B4GALT3
7921822	ADAMTS4
7921823	ADAMTS4
7921824	ADAMTS4
7921827	ADAMTS4
7921828	ADAMTS4
7921833	ADAMTS4
7921835	APOA2
7921836	APOA2
7921837	APOA2
7921838	APOA2
7921839	APOA2
7921841	NR1I3
7921842	NR1I3
7921844	NR1I3
7921845	NR1I3
7921846	NR1I3
7921847	NR1I3
7921848	NR1I3
7921849	NR1I3
7921850	NR1I3
7921851	NR1I3
7921853	MPZ
7921854	MPZ
7921855	MPZ
7921856	MPZ
7921857	MPZ
7921858	MPZ
7921859	MPZ
7921860	MPZ
7921861	MPZ
7921863	C1orf192
7921864	C1orf192
7921865	C1orf192
7921866	C1orf192
7921867	C1orf192
7921869	FCGR3A
7921870	FCGR3A
7921871	FCGR3A
7921872	FCGR3A
7921874	FCGR3A
7921875	FCGR3A
7921876	FCGR3A
7921877	FCGR3A
7921878	FCGR3B
7921879	FCGR3A
7921880	FCGR3B
7921881	FCGR3A
7921883	OLFML2B
7921885	OLFML2B
7921886	OLFML2B
7921889	OLFML2B
7921890	OLFML2B
7921892	OLFML2B
7921893	OLFML2B
7921896	C1orf111
7921897	C1orf111
7921898	C1orf111
7921899	C1orf111
7921901	SH2D1B
7921902	SH2D1B
7921903	SH2D1B
7921904	SH2D1B
7921906	SH2D1B
7921907	SH2D1B
7921908	SH2D1B
7921914	C1orf110
7921915	C1orf110
7921917	RGS5
7921918	RGS5
7921919	RGS5
7921920	RGS5
7921921	RGS5
7921922	RGS5
7921923	RGS5
7921924	RGS5
7921925	RGS5
7921926	RGS5
7921927	RGS5
7921928	RGS5
7921933	
7921937	LMX1A
7921938	LMX1A
7921939	LMX1A
7921940	LMX1A
7921942	LMX1A
7921943	LMX1A
7921947	LMX1A
7921948	LMX1A
7921949	LMX1A
7921954	LMX1A
7921956	RXRG
7921957	RXRG
7921958	RXRG
7921959	RXRG
7921960	RXRG
7921961	RXRG
7921962	RXRG
7921964	RXRG
7921965	RXRG
7921967	RXRG
7921968	RXRG
7921969	RXRG
7921971	ALDH9A1
7921972	ALDH9A1
7921973	ALDH9A1
7921974	ALDH9A1
7921975	ALDH9A1
7921976	ALDH9A1
7921977	ALDH9A1
7921978	ALDH9A1
7921979	ALDH9A1
7921980	ALDH9A1
7921981	ALDH9A1
7921982	ALDH9A1
7921983	ALDH9A1
7921984	ALDH9A1
7921985	ALDH9A1
7921986	ALDH9A1
7921988	TMCO1
7921989	TMCO1
7921990	TMCO1
7921991	TMCO1
7921992	TMCO1
7921993	TMCO1
7921994	TMCO1
7921995	TMCO1
7921996	TMCO1
7921997	TMCO1
7921998	TMCO1
7921999	TMCO1
7922000	TMCO1
7922004	FAM78B
7922009	TADA1
7922010	TADA1
7922011	TADA1
7922012	TADA1
7922013	TADA1
7922014	TADA1
7922015	TADA1
7922016	TADA1
7922017	TADA1
7922020	ILDR2
7922021	ILDR2
7922022	ILDR2
7922023	ILDR2
7922024	ILDR2
7922025	ILDR2
7922026	ILDR2
7922027	ILDR2
7922028	ILDR2
7922030	GPA33
7922031	GPA33
7922032	GPA33
7922033	GPA33
7922034	GPA33
7922035	GPA33
7922036	GPA33
7922037	GPA33
7922038	GPA33
7922041	CD247
7922042	CD247
7922043	CD247
7922044	CD247
7922045	CD247
7922046	CD247
7922047	CD247
7922048	CD247
7922052	CREG1
