REPORTER ID 	miRNA ID
A_25_P00010019	hsa-miR-329
A_25_P00012031	hsa-miR-92a-3p
A_25_P00012034	hsa-miR-96-5p
A_25_P00012035	hsa-miR-96-5p
A_25_P00012038	hsa-miR-101-3p
A_25_P00012039	hsa-miR-101-3p
A_25_P00012040	hsa-miR-105-5p
A_25_P00012041	hsa-miR-105-5p
A_25_P00012042	hsa-miR-105-5p
A_25_P00012043	hsa-miR-105-5p
A_25_P00012052	hsa-miR-196a-5p
A_25_P00012053	hsa-miR-196a-5p
A_25_P00012058	hsa-miR-198
A_25_P00012059	hsa-miR-198
A_25_P00012063	hsa-miR-199a-3p
A_25_P00012064	hsa-miR-199a-3p
A_25_P00012073	hsa-miR-139-3p
A_25_P00012074	hsa-miR-139-3p
A_25_P00012077	hsa-miR-7-5p
A_25_P00012078	hsa-miR-7-5p
A_25_P00012082	hsa-miR-10b-5p
A_25_P00012083	hsa-miR-10b-5p
A_25_P00012085	hsa-miR-34a-5p
A_25_P00012086	hsa-miR-34a-5p
A_25_P00012089	hsa-miR-181b-5p
A_25_P00012090	hsa-miR-181b-5p
A_25_P00012092	hsa-miR-182-5p
A_25_P00012093	hsa-miR-182-5p
A_25_P00012094	hsa-miR-182-5p
A_25_P00012095	hsa-miR-182-5p
A_25_P00012096	hsa-miR-183-5p
A_25_P00012097	hsa-miR-183-5p
A_25_P00012098	hsa-miR-183-5p
A_25_P00012099	hsa-miR-183-5p
A_25_P00012100	hsa-miR-187-3p
A_25_P00012101	hsa-miR-187-3p
A_25_P00012102	hsa-miR-187-3p
A_25_P00012103	hsa-miR-187-3p
A_25_P00012106	hsa-miR-214-3p
A_25_P00012107	hsa-miR-214-3p
A_25_P00012110	hsa-miR-216a-5p
A_25_P00012111	hsa-miR-216a-5p
A_25_P00012112	hsa-miR-216a-5p
A_25_P00012113	hsa-miR-216a-5p
A_25_P00012114	hsa-miR-217
A_25_P00012115	hsa-miR-217
A_25_P00012116	hsa-miR-217
A_25_P00012117	hsa-miR-217
A_25_P00012120	hsa-miR-219-1-3p
A_25_P00012121	hsa-miR-219-1-3p
A_25_P00012122	hsa-miR-219-1-3p
A_25_P00012123	hsa-miR-219-1-3p
A_25_P00012125	hsa-miR-222-3p
A_25_P00012126	hsa-miR-222-3p
A_25_P00012130	hsa-miR-223-3p
A_25_P00012131	hsa-miR-223-3p
A_25_P00012133	hsa-miR-224-5p
A_25_P00012134	hsa-miR-224-5p
A_25_P00012138	hsa-miR-200b-3p
A_25_P00012139	hsa-miR-200b-3p
A_25_P00012141	hsa-let-7g-5p
A_25_P00012142	hsa-let-7g-5p
A_25_P00012145	hsa-let-7i-5p
A_25_P00012146	hsa-let-7i-5p
A_25_P00012149	hsa-miR-1
A_25_P00012150	hsa-miR-1
A_25_P00012153	hsa-miR-122-5p
A_25_P00012154	hsa-miR-122-5p
A_25_P00012159	hsa-miR-124-3p
A_25_P00012161	hsa-miR-128
A_25_P00012162	hsa-miR-128
A_25_P00012166	hsa-miR-133a
A_25_P00012167	hsa-miR-133a
A_25_P00012169	hsa-miR-138-5p
A_25_P00012170	hsa-miR-138-5p
A_25_P00012176	hsa-miR-140-3p
A_25_P00012177	hsa-miR-140-3p
A_25_P00012181	hsa-miR-142-5p
A_25_P00012183	hsa-miR-143-3p
A_25_P00012184	hsa-miR-143-3p
A_25_P00012188	hsa-miR-144-3p
A_25_P00012189	hsa-miR-144-3p
A_25_P00012192	hsa-miR-145-5p
A_25_P00012193	hsa-miR-145-5p
A_25_P00012195	hsa-miR-152
A_25_P00012196	hsa-miR-152
A_25_P00012199	hsa-miR-153
A_25_P00012200	hsa-miR-153
A_25_P00012202	hsa-miR-191-5p
A_25_P00012203	hsa-miR-191-5p
A_25_P00012204	hsa-miR-191-5p
A_25_P00012205	hsa-miR-191-5p
A_25_P00012208	hsa-miR-125a-5p
A_25_P00012209	hsa-miR-125a-5p
A_25_P00012212	hsa-miR-125a-3p
A_25_P00012213	hsa-miR-125a-3p
A_25_P00012215	hsa-miR-126-3p
A_25_P00012216	hsa-miR-126-3p
A_25_P00012218	hsa-miR-127-5p
A_25_P00012219	hsa-miR-127-5p
A_25_P00012220	hsa-miR-127-5p
A_25_P00012221	hsa-miR-127-5p
A_25_P00012225	hsa-miR-129-2-3p
A_25_P00012226	hsa-miR-129-2-3p
A_25_P00012230	hsa-miR-134
A_25_P00012231	hsa-miR-134
A_25_P00012234	hsa-miR-149-5p
A_25_P00012235	hsa-miR-149-5p
A_25_P00012238	hsa-miR-185-5p
A_25_P00012239	hsa-miR-185-5p
A_25_P00012242	hsa-miR-186-5p
A_25_P00012243	hsa-miR-186-5p
A_25_P00012246	hsa-miR-188-5p
A_25_P00012247	hsa-miR-188-5p
A_25_P00012248	hsa-miR-188-3p
A_25_P00012249	hsa-miR-188-3p
A_25_P00012250	hsa-miR-188-3p
A_25_P00012251	hsa-miR-188-3p
A_25_P00012253	hsa-miR-193a-5p
A_25_P00012254	hsa-miR-193a-5p
A_25_P00012257	hsa-miR-193a-3p
A_25_P00012258	hsa-miR-193a-3p
A_25_P00012261	hsa-miR-320a
A_25_P00012262	hsa-miR-320a
A_25_P00012265	hsa-miR-200c-3p
A_25_P00012266	hsa-miR-200c-3p
A_25_P00012270	hsa-miR-155-5p
A_25_P00012271	hsa-miR-155-5p
A_25_P00012274	hsa-miR-29c-3p
A_25_P00012275	hsa-miR-29c-3p
A_25_P00012278	hsa-miR-219-2-3p
A_25_P00012279	hsa-miR-219-2-3p
A_25_P00012281	hsa-miR-34b-3p
A_25_P00012282	hsa-miR-34b-3p
A_25_P00012286	hsa-miR-34c-3p
A_25_P00012287	hsa-miR-34c-3p
A_25_P00012288	hsa-miR-34c-3p
A_25_P00012289	hsa-miR-34c-3p
A_25_P00012294	hsa-miR-296-3p
A_25_P00012295	hsa-miR-296-3p
A_25_P00012296	hsa-miR-296-3p
A_25_P00012297	hsa-miR-296-3p
A_25_P00012300	hsa-miR-30e-5p
A_25_P00012301	hsa-miR-30e-5p
A_25_P00012304	hsa-miR-361-3p
A_25_P00012305	hsa-miR-361-3p
A_25_P00012311	hsa-miR-362-3p
A_25_P00012312	hsa-miR-362-3p
A_25_P00012316	hsa-miR-376c-3p
A_25_P00012317	hsa-miR-376c-3p
A_25_P00012319	hsa-miR-370
A_25_P00012320	hsa-miR-370
A_25_P00012322	hsa-miR-371a-5p
A_25_P00012323	hsa-miR-371a-5p
A_25_P00012324	hsa-miR-371a-5p
A_25_P00012325	hsa-miR-371a-5p
A_25_P00012337	hsa-miR-379-5p
A_25_P00012338	hsa-miR-379-5p
A_25_P00012343	hsa-miR-340-5p
A_25_P00012344	hsa-miR-340-5p
A_25_P00012345	hsa-miR-330-5p
A_25_P00012346	hsa-miR-330-5p
A_25_P00012347	hsa-miR-330-5p
A_25_P00012348	hsa-miR-330-5p
A_25_P00012353	hsa-miR-342-5p
A_25_P00012354	hsa-miR-342-5p
A_25_P00012357	hsa-miR-342-3p
A_25_P00012358	hsa-miR-342-3p
A_25_P00012361	hsa-miR-337-5p
A_25_P00012362	hsa-miR-337-5p
A_25_P00012366	hsa-miR-337-3p
A_25_P00012367	hsa-miR-337-3p
A_25_P00012368	hsa-miR-323a-5p
A_25_P00012369	hsa-miR-323a-5p
A_25_P00012370	hsa-miR-323a-5p
A_25_P00012371	hsa-miR-323a-5p
A_25_P00012375	hsa-miR-151a-5p
A_25_P00012376	hsa-miR-151a-5p
A_25_P00012382	hsa-miR-135b-5p
A_25_P00012383	hsa-miR-135b-5p
A_25_P00012384	hsa-miR-331-5p
A_25_P00012385	hsa-miR-331-5p
A_25_P00012386	hsa-miR-331-5p
A_25_P00012387	hsa-miR-331-5p
A_25_P00012390	hsa-miR-338-5p
A_25_P00012391	hsa-miR-338-5p
A_25_P00012392	hsa-miR-338-5p
A_25_P00012393	hsa-miR-338-5p
A_25_P00012395	hsa-miR-338-3p
A_25_P00012396	hsa-miR-338-3p
A_25_P00012398	hsa-miR-339-5p
A_25_P00012399	hsa-miR-339-5p
A_25_P00012400	hsa-miR-339-5p
A_25_P00012401	hsa-miR-339-5p
A_25_P00012402	hsa-miR-339-3p
A_25_P00012403	hsa-miR-339-3p
A_25_P00012404	hsa-miR-339-3p
A_25_P00012405	hsa-miR-339-3p
A_25_P00012406	hsa-miR-345-5p
A_25_P00012407	hsa-miR-345-5p
A_25_P00012408	hsa-miR-345-5p
A_25_P00012409	hsa-miR-345-5p
A_25_P00012411	hsa-miR-196b-5p
A_25_P00012412	hsa-miR-196b-5p
A_25_P00012414	hsa-miR-422a
A_25_P00012415	hsa-miR-422a
A_25_P00012416	hsa-miR-422a
A_25_P00012417	hsa-miR-422a
A_25_P00012418	hsa-miR-423-5p
A_25_P00012419	hsa-miR-423-5p
A_25_P00012422	hsa-miR-423-3p
A_25_P00012423	hsa-miR-423-3p
A_25_P00012424	hsa-miR-423-3p
A_25_P00012425	hsa-miR-423-3p
A_25_P00012430	hsa-miR-18b-5p
A_25_P00012431	hsa-miR-18b-5p
A_25_P00012436	hsa-miR-450a-5p
A_25_P00012437	hsa-miR-450a-5p
A_25_P00012440	hsa-miR-323b-5p
A_25_P00012441	hsa-miR-323b-5p
A_25_P00012442	hsa-miR-323b-5p
A_25_P00012443	hsa-miR-323b-5p
A_25_P00012446	hsa-miR-451a
A_25_P00012447	hsa-miR-451a
A_25_P00012451	hsa-miR-452-5p
A_25_P00012452	hsa-miR-409-5p
A_25_P00012453	hsa-miR-409-5p
A_25_P00012454	hsa-miR-409-5p
A_25_P00012455	hsa-miR-409-5p
A_25_P00012459	hsa-miR-483-5p
A_25_P00012461	hsa-miR-483-3p
A_25_P00012462	hsa-miR-483-3p
A_25_P00012466	hsa-miR-486-3p
A_25_P00012467	hsa-miR-486-3p
A_25_P00012468	hsa-miR-486-3p
A_25_P00012469	hsa-miR-486-3p
A_25_P00012471	hsa-miR-488-3p
A_25_P00012472	hsa-miR-488-3p
A_25_P00012474	hsa-miR-490-5p
A_25_P00012475	hsa-miR-490-5p
A_25_P00012476	hsa-miR-490-5p
A_25_P00012477	hsa-miR-490-5p
A_25_P00012480	hsa-miR-491-5p
A_25_P00012481	hsa-miR-491-5p
A_25_P00012482	hsa-miR-491-5p
A_25_P00012483	hsa-miR-491-5p
A_25_P00012484	hsa-miR-491-3p
A_25_P00012485	hsa-miR-491-3p
A_25_P00012486	hsa-miR-491-3p
A_25_P00012487	hsa-miR-491-3p
A_25_P00012490	hsa-miR-146b-3p
A_25_P00012491	hsa-miR-146b-3p
A_25_P00012492	hsa-miR-146b-3p
A_25_P00012493	hsa-miR-146b-3p
A_25_P00012498	hsa-miR-493-3p
A_25_P00012499	hsa-miR-493-3p
A_25_P00012500	hsa-miR-493-3p
A_25_P00012501	hsa-miR-493-3p
A_25_P00012505	hsa-miR-494
A_25_P00012507	hsa-miR-495-3p
A_25_P00012508	hsa-miR-495-3p
A_25_P00012511	hsa-miR-193b-3p
A_25_P00012512	hsa-miR-193b-3p
A_25_P00012514	hsa-miR-181d
A_25_P00012515	hsa-miR-181d
A_25_P00012519	hsa-miR-515-3p
A_25_P00012520	hsa-miR-515-3p
A_25_P00012524	hsa-miR-519e-3p
A_25_P00012525	hsa-miR-519e-3p
A_25_P00012530	hsa-miR-518e-5p
A_25_P00012539	hsa-miR-526b-5p
A_25_P00012540	hsa-miR-526b-5p
A_25_P00012542	hsa-miR-519b-3p
A_25_P00012543	hsa-miR-519b-3p
A_25_P00012547	hsa-miR-525-3p
A_25_P00012548	hsa-miR-525-3p
A_25_P00012549	hsa-miR-525-3p
A_25_P00012550	hsa-miR-525-3p
A_25_P00012554	hsa-miR-523-3p
A_25_P00012558	hsa-miR-518f-3p
A_25_P00012559	hsa-miR-518c-5p
A_25_P00012560	hsa-miR-518c-5p
A_25_P00012562	hsa-miR-520c-3p
A_25_P00012563	hsa-miR-520c-3p
A_25_P00012566	hsa-miR-518c-3p
A_25_P00012567	hsa-miR-518c-3p
A_25_P00012575	hsa-miR-517a-3p
A_25_P00012576	hsa-miR-517a-3p
A_25_P00012581	hsa-miR-519d
A_25_P00012584	hsa-miR-518a-5p
A_25_P00012585	hsa-miR-518a-5p
A_25_P00012588	hsa-miR-520d-3p
A_25_P00012589	hsa-miR-520d-3p
A_25_P00012595	hsa-miR-518e-3p
A_25_P00012596	hsa-miR-518e-3p
A_25_P00012610	hsa-miR-522-3p
A_25_P00012611	hsa-miR-522-3p
A_25_P00012618	hsa-miR-516a-5p
A_25_P00012624	hsa-miR-499a-5p
A_25_P00012625	hsa-miR-499a-5p
A_25_P00012626	hsa-miR-499a-3p
A_25_P00012627	hsa-miR-499a-3p
A_25_P00012628	hsa-miR-499a-3p
A_25_P00012629	hsa-miR-499a-3p
A_25_P00012631	hsa-miR-500a-5p
A_25_P00012632	hsa-miR-500a-5p
A_25_P00012633	hsa-miR-500a-5p
A_25_P00012638	hsa-miR-501-3p
A_25_P00012639	hsa-miR-501-3p
A_25_P00012640	hsa-miR-501-3p
A_25_P00012641	hsa-miR-501-3p
A_25_P00012647	hsa-miR-502-3p
A_25_P00012648	hsa-miR-504
A_25_P00012649	hsa-miR-504
A_25_P00012650	hsa-miR-504
A_25_P00012651	hsa-miR-504
A_25_P00012653	hsa-miR-505-3p
A_25_P00012654	hsa-miR-505-3p
A_25_P00012659	hsa-miR-513a-5p
A_25_P00012660	hsa-miR-513a-3p
A_25_P00012661	hsa-miR-513a-3p
A_25_P00012662	hsa-miR-513a-3p
A_25_P00012663	hsa-miR-513a-3p
A_25_P00012665	hsa-miR-508-5p
A_25_P00012666	hsa-miR-508-5p
A_25_P00012667	hsa-miR-508-5p
A_25_P00012674	hsa-miR-509-5p
A_25_P00012677	hsa-miR-509-3p
A_25_P00012678	hsa-miR-509-3p
A_25_P00012681	hsa-miR-510
A_25_P00012682	hsa-miR-510
A_25_P00012684	hsa-miR-514a-3p
A_25_P00012685	hsa-miR-514a-3p
A_25_P00012691	hsa-miR-532-3p
A_25_P00012692	hsa-miR-532-3p
A_25_P00012697	hsa-miR-455-3p
A_25_P00012698	hsa-miR-455-3p
A_25_P00012699	hsa-miR-544a
A_25_P00012700	hsa-miR-544a
A_25_P00012701	hsa-miR-544a
A_25_P00012702	hsa-miR-544a
A_25_P00012703	hsa-miR-545-3p
A_25_P00012704	hsa-miR-545-3p
A_25_P00012705	hsa-miR-545-3p
A_25_P00012706	hsa-miR-545-3p
A_25_P00012707	hsa-miR-92b-3p
A_25_P00012708	hsa-miR-92b-3p
A_25_P00012709	hsa-miR-92b-3p
A_25_P00012710	hsa-miR-92b-3p
A_25_P00012711	hsa-miR-556-5p
A_25_P00012712	hsa-miR-556-5p
A_25_P00012713	hsa-miR-556-5p
A_25_P00012714	hsa-miR-556-5p
A_25_P00012715	hsa-miR-556-3p
A_25_P00012716	hsa-miR-556-3p
A_25_P00012717	hsa-miR-556-3p
A_25_P00012718	hsa-miR-556-3p
A_25_P00012719	hsa-miR-570-3p
A_25_P00012720	hsa-miR-570-3p
A_25_P00012721	hsa-miR-570-3p
A_25_P00012722	hsa-miR-570-3p
A_25_P00012724	hsa-miR-574-5p
A_25_P00012725	hsa-miR-574-5p
A_25_P00012730	hsa-miR-574-3p
A_25_P00012731	hsa-miR-576-5p
A_25_P00012732	hsa-miR-576-5p
A_25_P00012733	hsa-miR-576-5p
A_25_P00012734	hsa-miR-576-5p
A_25_P00012735	hsa-miR-576-3p
A_25_P00012736	hsa-miR-576-3p
A_25_P00012737	hsa-miR-576-3p
A_25_P00012738	hsa-miR-576-3p
A_25_P00012739	hsa-miR-579
A_25_P00012740	hsa-miR-579
A_25_P00012741	hsa-miR-579
A_25_P00012742	hsa-miR-579
A_25_P00012745	hsa-miR-582-3p
A_25_P00012746	hsa-miR-582-3p
A_25_P00012747	hsa-miR-582-3p
A_25_P00012748	hsa-miR-582-3p
A_25_P00012753	hsa-miR-548b-5p
A_25_P00012754	hsa-miR-548b-5p
A_25_P00012755	hsa-miR-548b-5p
A_25_P00012756	hsa-miR-548b-5p
A_25_P00012761	hsa-miR-589-5p
A_25_P00012762	hsa-miR-589-5p
A_25_P00012763	hsa-miR-589-5p
A_25_P00012764	hsa-miR-589-5p
A_25_P00012765	hsa-miR-550a-5p
A_25_P00012766	hsa-miR-550a-5p
A_25_P00012767	hsa-miR-550a-5p
A_25_P00012768	hsa-miR-550a-5p
A_25_P00012772	hsa-miR-590-3p
A_25_P00012773	hsa-miR-590-3p
A_25_P00012774	hsa-miR-590-3p
A_25_P00012775	hsa-miR-590-3p
A_25_P00012776	hsa-miR-593-3p
A_25_P00012777	hsa-miR-593-3p
A_25_P00012778	hsa-miR-593-3p
A_25_P00012779	hsa-miR-593-3p
A_25_P00012780	hsa-miR-548a-5p
A_25_P00012781	hsa-miR-548a-5p
A_25_P00012782	hsa-miR-548a-5p
A_25_P00012783	hsa-miR-548a-5p
A_25_P00012784	hsa-miR-615-5p
A_25_P00012785	hsa-miR-615-5p
A_25_P00012786	hsa-miR-615-5p
A_25_P00012787	hsa-miR-615-5p
A_25_P00012788	hsa-miR-615-3p
A_25_P00012789	hsa-miR-615-3p
A_25_P00012790	hsa-miR-615-3p
A_25_P00012791	hsa-miR-615-3p
A_25_P00012792	hsa-miR-616-3p
A_25_P00012793	hsa-miR-616-3p
A_25_P00012794	hsa-miR-616-3p
A_25_P00012795	hsa-miR-616-3p
A_25_P00012796	hsa-miR-548am-5p
A_25_P00012797	hsa-miR-548am-5p
A_25_P00012798	hsa-miR-548am-5p
A_25_P00012799	hsa-miR-548am-5p
A_25_P00012804	hsa-miR-624-3p
A_25_P00012805	hsa-miR-624-3p
A_25_P00012806	hsa-miR-624-3p
A_25_P00012807	hsa-miR-624-3p
A_25_P00012809	hsa-miR-625-5p
A_25_P00012810	hsa-miR-625-5p
A_25_P00012812	hsa-miR-628-5p
A_25_P00012813	hsa-miR-628-5p
A_25_P00012814	hsa-miR-628-5p
A_25_P00012815	hsa-miR-628-5p
A_25_P00012816	hsa-miR-628-3p
A_25_P00012817	hsa-miR-628-3p
A_25_P00012818	hsa-miR-628-3p
A_25_P00012819	hsa-miR-628-3p
A_25_P00012820	hsa-miR-629-5p
A_25_P00012821	hsa-miR-629-5p
A_25_P00012822	hsa-miR-629-5p
A_25_P00012823	hsa-miR-629-5p
A_25_P00012824	hsa-miR-33b-5p
A_25_P00012825	hsa-miR-33b-5p
A_25_P00012826	hsa-miR-33b-5p
A_25_P00012827	hsa-miR-33b-5p
A_25_P00012828	hsa-miR-636
A_25_P00012829	hsa-miR-636
A_25_P00012830	hsa-miR-636
A_25_P00012831	hsa-miR-636
A_25_P00012833	hsa-miR-652-3p
A_25_P00012834	hsa-miR-652-3p
A_25_P00012836	hsa-miR-548d-5p
A_25_P00012837	hsa-miR-548d-5p
A_25_P00012838	hsa-miR-548d-5p
A_25_P00012839	hsa-miR-548d-5p
A_25_P00012844	hsa-miR-653
A_25_P00012845	hsa-miR-653
A_25_P00012846	hsa-miR-653
A_25_P00012847	hsa-miR-653
A_25_P00012855	hsa-miR-654-3p
A_25_P00012858	hsa-miR-542-5p
A_25_P00012859	hsa-miR-542-5p
A_25_P00012860	hsa-miR-671-5p
A_25_P00012861	hsa-miR-671-5p
A_25_P00012864	hsa-miR-671-3p
A_25_P00012865	hsa-miR-671-3p
A_25_P00012866	hsa-miR-671-3p
A_25_P00012867	hsa-miR-671-3p
A_25_P00012870	hsa-miR-454-3p
A_25_P00012871	hsa-miR-454-3p
A_25_P00012876	hsa-miR-298
A_25_P00012877	hsa-miR-298
A_25_P00012878	hsa-miR-298
A_25_P00012879	hsa-miR-298
A_25_P00012881	hsa-miR-891a
A_25_P00012882	hsa-miR-891a
A_25_P00012884	hsa-miR-300
A_25_P00012885	hsa-miR-300
A_25_P00012886	hsa-miR-300
A_25_P00012887	hsa-miR-300
A_25_P00012900	hsa-miR-892a
A_25_P00012901	hsa-miR-892a
A_25_P00012902	hsa-miR-892a
A_25_P00012903	hsa-miR-892a
A_25_P00012908	hsa-miR-450b-5p
A_25_P00012909	hsa-miR-450b-5p
A_25_P00012910	hsa-miR-450b-5p
A_25_P00012911	hsa-miR-450b-5p
A_25_P00012912	hsa-miR-450b-3p
A_25_P00012913	hsa-miR-450b-3p
A_25_P00012914	hsa-miR-450b-3p
A_25_P00012915	hsa-miR-450b-3p
A_25_P00012918	hsa-miR-874
A_25_P00012919	hsa-miR-874
A_25_P00012920	hsa-miR-890
A_25_P00012921	hsa-miR-890
A_25_P00012922	hsa-miR-890
A_25_P00012923	hsa-miR-890
A_25_P00012926	hsa-miR-891b
A_25_P00012927	hsa-miR-891b
A_25_P00012938	hsa-miR-888-5p
A_25_P00012939	hsa-miR-888-5p
A_25_P00012940	hsa-miR-892b
A_25_P00012941	hsa-miR-892b
A_25_P00012942	hsa-miR-892b
A_25_P00012943	hsa-miR-892b
A_25_P00012944	hsa-miR-541-3p
A_25_P00012945	hsa-miR-541-3p
A_25_P00012946	hsa-miR-541-3p
A_25_P00012947	hsa-miR-541-3p
A_25_P00012948	hsa-miR-889
A_25_P00012949	hsa-miR-889
A_25_P00012950	hsa-miR-889
A_25_P00012951	hsa-miR-889
A_25_P00012952	hsa-miR-875-5p
A_25_P00012953	hsa-miR-875-5p
A_25_P00012954	hsa-miR-875-5p
A_25_P00012955	hsa-miR-875-5p
A_25_P00012956	hsa-miR-875-3p
A_25_P00012957	hsa-miR-875-3p
A_25_P00012958	hsa-miR-875-3p
A_25_P00012959	hsa-miR-875-3p
A_25_P00012960	hsa-miR-876-5p
A_25_P00012961	hsa-miR-876-5p
A_25_P00012962	hsa-miR-876-5p
A_25_P00012963	hsa-miR-876-5p
A_25_P00012964	hsa-miR-876-3p
A_25_P00012965	hsa-miR-876-3p
A_25_P00012966	hsa-miR-876-3p
A_25_P00012967	hsa-miR-876-3p
A_25_P00012968	hsa-miR-708-5p
A_25_P00012969	hsa-miR-708-5p
A_25_P00012970	hsa-miR-708-5p
A_25_P00012971	hsa-miR-708-5p
A_25_P00012972	hsa-miR-147b
A_25_P00012973	hsa-miR-147b
A_25_P00012974	hsa-miR-147b
A_25_P00012975	hsa-miR-147b
A_25_P00012976	hsa-miR-190b
A_25_P00012977	hsa-miR-190b
A_25_P00012978	hsa-miR-190b
A_25_P00012979	hsa-miR-190b
A_25_P00012986	hsa-miR-744-5p
A_25_P00012987	hsa-miR-744-5p
A_25_P00012991	hsa-miR-885-5p
A_25_P00012992	hsa-miR-885-3p
A_25_P00012993	hsa-miR-885-3p
A_25_P00012994	hsa-miR-885-3p
A_25_P00012995	hsa-miR-885-3p
A_25_P00012996	hsa-miR-877-5p
A_25_P00012997	hsa-miR-877-5p
A_25_P00012998	hsa-miR-877-5p
A_25_P00012999	hsa-miR-877-5p
A_25_P00013000	hsa-miR-887
A_25_P00013001	hsa-miR-887
A_25_P00013002	hsa-miR-887
A_25_P00013003	hsa-miR-887
A_25_P00013004	hsa-miR-665
A_25_P00013005	hsa-miR-665
A_25_P00013006	hsa-miR-665
A_25_P00013007	hsa-miR-665
A_25_P00013008	hsa-miR-873-5p
A_25_P00013009	hsa-miR-873-5p
A_25_P00013010	hsa-miR-873-5p
A_25_P00013011	hsa-miR-873-5p
A_25_P00013014	hsa-miR-543
A_25_P00013015	hsa-miR-543
A_25_P00013020	hsa-miR-760
A_25_P00013021	hsa-miR-760
A_25_P00013022	hsa-miR-760
A_25_P00013023	hsa-miR-760
A_25_P00013024	hsa-miR-301b
A_25_P00013025	hsa-miR-301b
A_25_P00013026	hsa-miR-301b
A_25_P00013027	hsa-miR-301b
A_25_P00013028	hsa-miR-216b
A_25_P00013029	hsa-miR-216b
A_25_P00013030	hsa-miR-216b
A_25_P00013031	hsa-miR-216b
A_25_P00013035	hsa-miR-208b
A_25_P00013036	hsa-miR-920
A_25_P00013037	hsa-miR-920
A_25_P00013038	hsa-miR-920
A_25_P00013039	hsa-miR-920
A_25_P00013040	hsa-miR-921
A_25_P00013041	hsa-miR-921
A_25_P00013042	hsa-miR-921
A_25_P00013043	hsa-miR-921
A_25_P00013044	hsa-miR-922
A_25_P00013045	hsa-miR-922
A_25_P00013046	hsa-miR-922
A_25_P00013047	hsa-miR-922
A_25_P00013052	hsa-miR-924
A_25_P00013053	hsa-miR-924
A_25_P00013054	hsa-miR-924
A_25_P00013055	hsa-miR-924
A_25_P00013059	hsa-miR-509-3-5p
A_25_P00013060	hsa-miR-933
A_25_P00013061	hsa-miR-933
A_25_P00013062	hsa-miR-933
A_25_P00013063	hsa-miR-933
A_25_P00013064	hsa-miR-934
A_25_P00013065	hsa-miR-934
A_25_P00013066	hsa-miR-934
A_25_P00013067	hsa-miR-934
A_25_P00013068	hsa-miR-935
A_25_P00013069	hsa-miR-935
A_25_P00013070	hsa-miR-935
A_25_P00013071	hsa-miR-935
A_25_P00013074	hsa-miR-936
A_25_P00013075	hsa-miR-936
A_25_P00013076	hsa-miR-937-3p
A_25_P00013077	hsa-miR-937-3p
A_25_P00013078	hsa-miR-937-3p
A_25_P00013079	hsa-miR-937-3p
A_25_P00013080	hsa-miR-938
A_25_P00013081	hsa-miR-938
A_25_P00013082	hsa-miR-938
A_25_P00013083	hsa-miR-938
A_25_P00013086	hsa-miR-939-5p
A_25_P00013087	hsa-miR-939-5p
A_25_P00013089	hsa-miR-940
A_25_P00013090	hsa-miR-940
A_25_P00013092	hsa-miR-941
A_25_P00013093	hsa-miR-941
A_25_P00013094	hsa-miR-941
A_25_P00013095	hsa-miR-941
A_25_P00013096	hsa-miR-942
A_25_P00013097	hsa-miR-942
A_25_P00013098	hsa-miR-942
A_25_P00013099	hsa-miR-942
A_25_P00013100	hsa-miR-943
A_25_P00013101	hsa-miR-943
A_25_P00013102	hsa-miR-943
A_25_P00013103	hsa-miR-943
A_25_P00013104	hsa-miR-944
A_25_P00013105	hsa-miR-944
A_25_P00013106	hsa-miR-944
A_25_P00013107	hsa-miR-944
A_25_P00013108	hsa-miR-297
A_25_P00013109	hsa-miR-297
A_25_P00013110	hsa-miR-297
A_25_P00013111	hsa-miR-297
A_25_P00013112	hsa-let-7a-3p
A_25_P00013113	hsa-let-7a-3p
A_25_P00013114	hsa-let-7a-3p
A_25_P00013115	hsa-let-7a-3p
A_25_P00013116	hsa-let-7b-3p
A_25_P00013117	hsa-let-7b-3p
A_25_P00013118	hsa-let-7b-3p
A_25_P00013119	hsa-let-7b-3p
A_25_P00013124	hsa-let-7d-3p
A_25_P00013125	hsa-let-7d-3p
A_25_P00013126	hsa-let-7d-3p
A_25_P00013127	hsa-let-7d-3p
A_25_P00013132	hsa-let-7f-1-3p
A_25_P00013133	hsa-let-7f-1-3p
A_25_P00013134	hsa-let-7f-1-3p
A_25_P00013135	hsa-let-7f-1-3p
A_25_P00013136	hsa-let-7f-2-3p
A_25_P00013137	hsa-let-7f-2-3p
A_25_P00013138	hsa-let-7f-2-3p
A_25_P00013139	hsa-let-7f-2-3p
A_25_P00013140	hsa-miR-15a-3p
A_25_P00013141	hsa-miR-15a-3p
A_25_P00013142	hsa-miR-15a-3p
A_25_P00013143	hsa-miR-15a-3p
A_25_P00013144	hsa-miR-16-1-3p
A_25_P00013145	hsa-miR-16-1-3p
A_25_P00013146	hsa-miR-16-1-3p
A_25_P00013147	hsa-miR-16-1-3p
A_25_P00013150	hsa-miR-17-3p
A_25_P00013151	hsa-miR-17-3p
A_25_P00013152	hsa-miR-18a-3p
A_25_P00013153	hsa-miR-18a-3p
A_25_P00013154	hsa-miR-18a-3p
A_25_P00013155	hsa-miR-18a-3p
A_25_P00013156	hsa-miR-19a-5p
A_25_P00013157	hsa-miR-19a-5p
A_25_P00013158	hsa-miR-19a-5p
A_25_P00013159	hsa-miR-19a-5p
