REPORTER_ID	GENE_SYMBOL
7996468	ELMO3
7943562	ELMOD1
8097529	ELMOD2
8043131	ELMOD3
8133372	ELN
8034299	ELOF1
7915504	ELOVL1
8123920	ELOVL2
7930025	ELOVL3
8127767	ELOVL4
8127145	ELOVL5
8102342	ELOVL6
8112274	ELOVL7
8052594	ELP1P
8020930	ELP2
8003619	ELP2P
8145586	ELP3
7939102	ELP4
8029988	ELSPBP1
7917182	ELTD1
8112007	EMB
8101957	EMCN
8170850	EMD
8008310	EME1
7992379	EME2
7953594	EMG1
8072189	EMID1
8135099	EMID2
8040792	EMILIN1
8019912	EMILIN2
8066294	EMILIN3
7976698	EML1
8037621	EML2
7948718	EML3
8041592	EML4
7980636	EML5
8042040	EML6
7954090	EMP1
7999387	EMP2
8030007	EMP3
8025103	EMR1
8034873	EMR2
8034851	EMR3
8033332	EMR4P
8042701	EMX1
7930857	EMX2
8054831	EN1
8137537	EN2
7924619	ENAH
8095535	ENAM
8112615	ENC1
7943293	ENDOD1
8158418	ENDOG
7962608	ENDOU
8164269	ENG
8010295	ENGASE
8160816	ENHO
7932598	ENKUR
7912198	ENO1
7953532	ENO2
8004043	ENO3
7930818	ENO4
8096081	ENOPH1
8021966	ENOSF1
7971311	ENOX1
8175102	ENOX2
8096875	ENPEP
8122099	ENPP1
8152522	ENPP2
8122071	ENPP3
8120061	ENPP4
8126750	ENPP5
8103894	ENPP6
8010313	ENPP7
7919763	ENSA
8076231	ENTHD1
7929511	ENTPD1
8165416	ENTPD2
8078971	ENTPD3
8149793	ENTPD4
7980080	ENTPD5
8061428	ENTPD6
7929750	ENTPD7
8165538	ENTPD8
8147883	ENY2
8085946	EOMES
8073345	EP300
7959995	EP400
7960054	EP400NL
8173930	EPAG
8041781	EPAS1
7899534	EPB41
8062251	EPB41L1
8129497	EPB41L2
8022118	EPB41L3
8113512	EPB41L4A
8163116	EPB41L4B
8044882	EPB41L5
7988033	EPB42
8145005	EPB49
7932938	EPC1
8045619	EPC2
8041853	EPCAM
8098439	EPCAM
8132369	EPDR1
8095723	EPGN
8143575	EPHA1
7915056	EPHA10
7915078	EPHA10
7912706	EPHA2
8081081	EPHA3
8059279	EPHA4
8100578	EPHA5
8081138	EPHA6
8128284	EPHA7
7898773	EPHA8
8082846	EPHB1
8090891	EPHB1
7898809	EPHB2
8084524	EPHB3
8141625	EPHB4
8136811	EPHB6
7910111	EPHX1
8145532	EPHX2
8034974	EPHX3
7902957	EPHX4
8130013	EPM2A
8086141	EPM2AIP1
8031550	EPN1
8005557	EPN2
8008372	EPN3
8134907	EPO
8034217	EPOR
7924351	EPRS
7916045	EPS15
8035120	EPS15L1
7961546	EPS8
8031414	EPS8L1
7937443	EPS8L2
7918394	EPS8L3
7971296	EPSTI1
8040655	EPT1
8008723	EPX
7965390	EPYC
8005994	ERAL1
8113250	ERAP1
8107044	ERAP2
8167407	ERAS
8006906	ERBB2
8105681	ERBB2IP
7956120	ERBB3
8058627	ERBB4
7952988	ERC1
8088192	ERC2
8037579	ERCC1
8037537	ERCC2
8054978	ERCC3
8054995	ERCC3
7993298	ERCC4
7969935	ERCC5
7933509	ERCC6
8173506	ERCC6L
8112285	ERCC8
8095728	EREG
8037166	ERF
8070297	ERG
8109999	ERGIC1
7962013	ERGIC2
8062174	ERGIC3
7979864	ERH
8144516	ERI1
8000013	ERI2
7915567	ERI3
8148985	ERICH1
8041967	ERLEC1
7935692	ERLIN1
8145835	ERLIN2
8150214	ERLIN2
7900609	ERMAP
8055969	ERMN
8159992	ERMP1
8017555	ERN1
8000346	ERN2
7979179	ERO1L
7925342	ERO1LB
7961524	ERP27
7958819	ERP29
8162833	ERP44
7912157	ERRFI1
8139840	ERV3
8123929	ERVFRDE1
8140909	ERVWE1
7952436	ESAM
8022473	ESCO1
8145570	ESCO2
7971513	ESD
8065032	ESF1
8112045	ESM1
7955736	ESPL1
7897288	ESPN
8049598	ESPNL
7912854	ESPNP
8122840	ESR1
8122843	ESR1
7979583	ESR2
8147351	ESRP1
8002218	ESRP2
7940989	ESRRA
7975876	ESRRB
7924309	ESRRG
8174291	ESX1
7956166	ESYT1
8144184	ESYT2
8082974	ESYT3
8042373	ETAA1
8114443	ETF1
7990566	ETFA
8038792	ETFB
8098084	ETFDH
8037322	ETHE1
7954419	ETNK1
7923596	ETNK2
7952601	ETS1
8068593	ETS2
8138289	ETV1
8027920	ETV2
7921228	ETV3
7921222	ETV3L
8015806	ETV4
8092578	ETV5
7953981	ETV6
8125993	ETV7
8093878	EVC
8099144	EVC2
8014066	EVI2A
8014063	EVI2B
7917707	EVI5
8025328	EVI5L
7976726	EVL
8018579	EVPL
8131970	EVX1
8056959	EVX2
8072206	EWSR1
7987623	EXD1
7975311	EXD2
8165512	EXD3
7910997	EXO1
8095163	EXOC1
8123524	EXOC2
8104201	EXOC3
8001953	EXOC3L
8037513	EXOC3L2
8136293	EXOC4
7974564	EXOC5
7979367	EXOC5
8095333	EXOC5
7929288	EXOC6
8052956	EXOC6B
8018620	EXOC7
7925043	EXOC8
8078818	EXOG
7935462	EXOSC1
7912385	EXOSC10
8158714	EXOSC2
8161242	EXOSC3
8148710	EXOSC4
8037023	EXOSC5
8002344	EXOSC6
8079294	EXOSC7
7968658	EXOSC8
8097128	EXOSC9
7951545	EXPH5
8152491	EXT1
7939524	EXT2
7899075	EXTL1
7918026	EXTL2
8145624	EXTL3
8151310	EYA1
8063187	EYA2
7914153	EYA3
8122150	EYA4
8127391	EYS
8127393	EYS
8127396	EYS
8127399	EYS
8127408	EYS
8015685	EZH1
8143663	EZH2
8130505	EZR
7970241	F10
8098671	F11
7921713	F11R
8116033	F12
8123744	F13A1
7923073	F13B
7939706	F2
8106393	F2R
8106403	F2RL1
8112731	F2RL2
8026631	F2RL3
7917875	F3
7922174	F5
7970232	F7
8176193	F8
8170998	F8A1
8171029	F8A1
8176245	F8A1
8170215	F9
8002792	FA2H
7901229	FAAH
8167930	FAAH2
8053654	FABP1
8151542	FABP12
8102523	FABP2
7914342	FABP3
8151532	FABP4
7948420	FABP5
8147049	FABP5
8109629	FABP6
8121784	FABP7
7942168	FADD
7948612	FADS1
7940565	FADS2
7948630	FADS3
8018251	FADS6
7915995	FAF1
8110169	FAF2
7985268	FAH
7992396	FAHD1
8043564	FAHD2A
8054045	FAHD2B
8083000	FAIM
7963142	FAIM2
7923917	FAIM3
7999173	FAM100A
8010050	FAM100B
7959761	FAM101A
8010915	FAM101B
8164343	FAM102A
7903507	FAM102B
7985488	FAM103A1
8130765	FAM103A1
8018097	FAM104A
8173148	FAM104B
8104570	FAM105A
8104580	FAM105B
8005687	FAM106A
8013268	FAM106A
8005231	FAM106C
8088415	FAM107A
7932160	FAM107B
7904869	FAM108A1
7904948	FAM108A1
7924230	FAM108A1
8032371	FAM108A1
8074842	FAM108A1
8161727	FAM108B1
7985310	FAM108C1
7966389	FAM109A
8073573	FAM109B
8060370	FAM110A
8146533	FAM110B
8049965	FAM110C
7940153	FAM111A
7940147	FAM111B
8064557	FAM113A
7955045	FAM113B
8094609	FAM114A1
8115375	FAM114A2
8143597	FAM115A
8143605	FAM115A
8136940	FAM115C
8136954	FAM115C
8088348	FAM116A
8077036	FAM116B
8016590	FAM117A
8047565	FAM117B
8073752	FAM118A
7945058	FAM118B
8058486	FAM119A
7956631	FAM119B
8156452	FAM120A
8162462	FAM120A
8162466	FAM120AOS
8123494	FAM120B
8173041	FAM120C
8155696	FAM122A
8175269	FAM122B
8169995	FAM122C
7970648	FAM123A
8173232	FAM123B
8045224	FAM123C
7969192	FAM124A
8059387	FAM124B
8026751	FAM125A
8157905	FAM125B
8138553	FAM126A
8058182	FAM126B
8170009	FAM127A
8175302	FAM127B
8175299	FAM127C
7922846	FAM129A
8164217	FAM129B
8026787	FAM129C
8084478	FAM131A
8143564	FAM131B
7912701	FAM131C
7911435	FAM132A
8049620	FAM132B
8168678	FAM133A
8055978	FAM133B
8105504	FAM133B
8140942	FAM133B
8048468	FAM134A
8111136	FAM134B
8015655	FAM134C
8120552	FAM135A
8153071	FAM135B
8052866	FAM136A
8116620	FAM136B
7911323	FAM138A
8031984	FAM138A
8159803	FAM138A
8044643	FAM138B
7960172	FAM138D
8101728	FAM13A
8114326	FAM13B
7933733	FAM13C
8098620	FAM149A
7928354	FAM149B1
8150751	FAM150A
8049990	FAM150B
8106626	FAM151B
8110123	FAM153B
8116130	FAM153B
8110417	FAM153C
8160278	FAM154A
7985398	FAM154B
8168058	FAM155B
8167749	FAM156A
8172813	FAM156A
7978114	FAM158A
7901466	FAM159A
8105607	FAM159B
8097801	FAM160A1
7946128	FAM160A2
7930682	FAM160B1
8145027	FAM160B2
8052554	FAM161A
8082066	FAM162A
8129120	FAM162B
7907769	FAM163A
8164937	FAM163B
8147019	FAM164A
7975772	FAM164C
8068375	FAM165B
8149324	FAM167A
7899750	FAM167B
7950271	FAM168A
8055249	FAM168B
8112649	FAM169A
7991469	FAM169B
8107554	FAM170A
7933498	FAM170B
7932243	FAM171A1
8016033	FAM171A2
8046895	FAM171B
8113083	FAM172A
8081341	FAM172B
7992043	FAM173A
8110966	FAM173B
8107119	FAM174A
7991453	FAM174B
8101489	FAM175A
7931216	FAM175B
8053278	FAM176A
7973918	FAM177A1
7909946	FAM177B
7929858	FAM178A
8054020	FAM178B
8041172	FAM179A
7974125	FAM179B
8143127	FAM180A
7939835	FAM180B
7976407	FAM181A
7950726	FAM181B
8061490	FAM182A
8065527	FAM182A
7900635	FAM183A
8139160	FAM183B
8139163	FAM183B
8129231	FAM184A
8099551	FAM184B
8135211	FAM185A
8140461	FAM185A
7963203	FAM186A
7963084	FAM186B
8036069	FAM187B
7932285	FAM188A
8132097	FAM188B
7986960	FAM189A1
8155734	FAM189A2
7920707	FAM189B
7999412	FAM18A
8005501	FAM18B2
8012924	FAM18B2
8096425	FAM190A
7928800	FAM190B
8001537	FAM192A
8093601	FAM193A
8116113	FAM193B
8091469	FAM194A
7971400	FAM194B
7991932	FAM195A
8019754	FAM195B
7937007	FAM196A
8079131	FAM198A
8103415	FAM198B
8169085	FAM199X
8080918	FAM19A1
7964631	FAM19A2
7904073	FAM19A3
8088671	FAM19A4
8073929	FAM19A5
8141311	FAM200A
8094226	FAM200B
8045332	FAM201B
8017867	FAM20A
7907680	FAM20B
8130993	FAM20C
7927560	FAM21A
7927323	FAM21B
7927233	FAM21C
7927513	FAM21C
7928619	FAM22A
7928645	FAM22A
7928653	FAM22A
7928915	FAM22A
8162479	FAM22F
8156620	FAM22G
7926403	FAM23A
7926445	FAM23A
7931155	FAM24A
7936809	FAM24B
7927363	FAM25B
7933327	FAM25B
7933423	FAM25B
8121605	FAM26D
8121601	FAM26E
8121596	FAM26F
8155510	FAM27A
8155521	FAM27A
8155572	FAM27A
8161503	FAM27A
8155497	FAM27C
8161442	FAM27D1
8155514	FAM27E3
8155569	FAM27E3
8161426	FAM27E3
8161437	FAM27E3
8161446	FAM27E3
8161499	FAM27E3
8005739	FAM27L
8026541	FAM32A
7928909	FAM35A
7927267	FAM35B
7927288	FAM35B2
7911085	FAM36A
7925561	FAM36A
7997827	FAM38A
7997829	FAM38A
8003357	FAM38A
8022283	FAM38B
8022295	FAM38B
8022310	FAM38B
8176117	FAM3A
8068684	FAM3B
8142540	FAM3C
8166442	FAM3C
8088425	FAM3D
7903827	FAM40A
8136115	FAM40B
8084891	FAM43A
7898653	FAM43B
7930882	FAM45A
8169928	FAM45B
8127778	FAM46A
7914015	FAM46B
7904361	FAM46C
8168546	FAM46D
8172017	FAM47A
8166665	FAM47B
8166703	FAM47C
8095819	FAM47E
7971039	FAM48A
8166509	FAM48B2
8171844	FAM48B2
8050427	FAM49A
8152845	FAM49B
8170906	FAM50A
8116658	FAM50B
8098895	FAM53A
7936884	FAM53B
8108321	FAM53C
8129763	FAM54A
7899057	FAM54B
7913850	FAM54B
7951789	FAM55A
7944023	FAM55B
8081375	FAM55C
7951796	FAM55D
8003611	FAM57A
7994730	FAM57B
8000772	FAM57B
7967879	FAM58A
8175811	FAM58A
7908612	FAM58B
8022803	FAM59A
8040632	FAM59B
7907601	FAM5B
7922994	FAM5C
7962146	FAM60A
7919872	FAM63A
7983940	FAM63B
8004167	FAM64A
7996571	FAM65A
8124280	FAM65B
8066985	FAM65C
7917728	FAM69A
8159373	FAM69B
8023864	FAM69C
8174767	FAM70A
7972936	FAM70B
7909624	FAM71A
7924163	FAM71A
8115481	FAM71B
7957790	FAM71C
7975191	FAM71D
8039474	FAM71E2
8039477	FAM71E2
8135945	FAM71F1
8135933	FAM71F2
7904452	FAM72D
7909146	FAM72D
7919591	FAM72D
8039928	FAM72D
7902476	FAM73A
8158492	FAM73B
8155345	FAM74A3
8155354	FAM74A3
8155376	FAM74A3
8155388	FAM74A3
8161337	FAM74A3
8161407	FAM74A3
8161467	FAM74A3
8155340	FAM75A7
8155349	FAM75A7
8155371	FAM75A7
8155383	FAM75A7
8161341	FAM75A7
8161409	FAM75A7
8161471	FAM75A7
8156253	FAM75C1
8156257	FAM75C1
8162214	FAM75C2
8156103	FAM75D1
8156098	FAM75D4
8156090	FAM75D5
7899350	FAM76A
7951093	FAM76B
8164644	FAM78A
7922001	FAM78B
7983991	FAM81A
8106950	FAM81B
8041519	FAM82A1
7987536	FAM82A2
8151644	FAM82B
8148184	FAM83A
8120335	FAM83B
8065880	FAM83C
8062571	FAM83D
8038109	FAM83E
8073207	FAM83F
8013312	FAM83G
8153488	FAM83H
8040374	FAM84A
8152812	FAM84B
7999304	FAM86A
7945875	FAM86B1
8149365	FAM86B1
8149387	FAM86B1
8149389	FAM86B1
7942279	FAM86C
8088895	FAM86DP
7896756	FAM87A
8148968	FAM87A
7925028	FAM89A
7941302	FAM89B
8117071	FAM8A1
7960881	FAM90A1
8144448	FAM90A10
8144424	FAM90A13
8144428	FAM90A13
8144436	FAM90A13
8144440	FAM90A18
8144388	FAM90A20
8149383	FAM90A25P
8149204	FAM90A7
8149361	FAM90A7
8144432	FAM90A8
8144444	FAM90A8
8148208	FAM91A1
8147307	FAM92A1
7982876	FAM92A2
8098465	FAM92A3
8003193	FAM92B
8155418	FAM95B1
8155627	FAM95B1
8161381	FAM95B1
7989611	FAM96A
8001924	FAM96B
8051413	FAM98A
7982574	FAM98B
8028397	FAM98C
7937707	FAM99A
7945660	FAM99A
8171260	FAM9A
8171271	FAM9B
8171338	FAM9C
7982309	FAN1
8003503	FANCA
8171381	FANCB
8162514	FANCC
8077731	FANCD2
8118963	FANCE
7947138	FANCF
8160935	FANCG
7985829	FANCI
8052382	FANCL
7974166	FANCM
7931281	FANK1
8056257	FAP
7938592	FAR1
7954631	FAR2
7969736	FARP1
8049847	FARP2
8116724	FARS2
8034589	FARSA
8059319	FARSB
7929032	FAS
7907430	FASLG
8019392	FASN
8143863	FASTK
8056693	FASTKD1
8047815	FASTKD2
8110920	FASTKD3
8064581	FASTKD5
8104079	FAT1
8115302	FAT2
7943075	FAT3
8097288	FAT4
8170513	FATE1
7949377	FAU
8018522	FBF1
8036777	FBL
7898263	FBLIM1
8109819	FBLL1
8073775	FBLN1
8077970	FBLN2
7980908	FBLN5
8044440	FBLN7
7988467	FBN1
8113800	FBN2
8033487	FBN3
8162502	FBP1
8162492	FBP2
7994874	FBRS
7960088	FBRSL1
8033813	FBXL12
8141846	FBXL13
7960280	FBXL14
7930099	FBXL15
7992032	FBXL16
7998297	FBXL16
8113445	FBXL17
8137964	FBXL18
7994967	FBXL19
8078461	FBXL2
8014825	FBXL20
8108205	FBXL21
7984152	FBXL22
7972062	FBXL3
8128356	FBXL4
8099449	FBXL5
8153709	FBXL6
8104592	FBXL7
7996423	FBXL8
8161229	FBXO10
8052024	FBXO11
8023843	FBXO15
8150002	FBXO16
8036676	FBXO17
8036686	FBXO17
7925996	FBXO18
7912473	FBXO2
7966760	FBXO21
7985053	FBXO22
8134856	FBXO24
8049961	FBXO25
8144239	FBXO25
8036689	FBXO27
7909992	FBXO28
7947434	FBXO3
8130032	FBXO30
8003249	FBXO31
8152703	FBXO32
7978748	FBXO33
7974473	FBXO34
8048889	FBXO36
8109062	FBXO38
8004195	FBXO39
8105111	FBXO4
8081997	FBXO40
8053009	FBXO41
7912750	FBXO42
8152031	FBXO43
7897714	FBXO44
8084947	FBXO45
8037647	FBXO46
8014757	FBXO47
8052742	FBXO48
8130374	FBXO5
7897728	FBXO6
8072610	FBXO7
8103755	FBXO8
8120251	FBXO9
8120269	FBXO9
8120271	FBXO9
8127128	FBXO9
8005483	FBXW10
8115765	FBXW11
8079615	FBXW12
8163784	FBXW2
7935882	FBXW4
8071713	FBXW4P1
8165319	FBXW5
8103206	FBXW7
7959039	FBXW8
8034469	FBXW9
7923942	FCAMR
8031374	FCAR
7906443	FCER1A
7906720	FCER1G
8033420	FCER2
7975713	FCF1
8036787	FCGBP
7905047	FCGR1A
7905060	FCGR1A
7919133	FCGR1B
7906757	FCGR2A
7906777	FCGR2B
7906767	FCGR2C
7921868	FCGR3A
7921873	FCGR3A
8030374	FCGRT
8026830	FCHO1
8106141	FCHO2
8114709	FCHSD1
7950248	FCHSD2
8165011	FCN1
8159211	FCN2
7914075	FCN3
7921319	FCRL1
7921298	FCRL2
7921275	FCRL3
7921259	FCRL4
7921237	FCRL5
7906475	FCRL6
7906786	FCRLA
7906797	FCRLB
8144669	FDFT1
7905986	FDPS
7920757	FDPS
8140420	FDPSL2A
8140443	FDPSL2A
7943721	FDX1
8033960	FDX1L
7951654	FDXACB1
8018236	FDXR
8023466	FECH
8024898	FEM1A
7984470	FEM1B
8113616	FEM1C
7940561	FEN1
8107208	FER
8065920	FER1L4
8065948	FER1L4
8043632	FER1L5
8043639	FER1L5
8148220	FER1L6
8152742	FER1L6
8138450	FERD3L
8064904	FERMT1
7979204	FERMT2
7940869	FERMT3
7986110	FES
8084657	FETUB
8059014	FEV
7952490	FEZ1
8051427	FEZ2
8142580	FEZF1
8088485	FEZF2
8027854	FFAR1
8027862	FFAR2
8027856	FFAR3
8027860	FFAR3
8103311	FGA
8097910	FGB
8173086	FGD1
8119132	FGD2
8156373	FGD3
7954729	FGD4
8078066	FGD5
7965541	FGD6
8114805	FGF1
8111993	FGF10
8004408	FGF11
8092750	FGF12
8175444	FGF13
7972650	FGF14
8168463	FGF16
8144995	FGF17
8109981	FGF18
7950023	FGF19
8097256	FGF2
8149465	FGF20
8030105	FGF21
8023990	FGF22
7960397	FGF23
7950036	FGF3
7950032	FGF4
8096050	FGF5
7960407	FGF6
7983630	FGF7
7935892	FGF8
7967993	FGF9
8099467	FGFBP1
8099471	FGFBP2
7935006	FGFBP3
8150318	FGFR1
8123342	FGFR1OP
7954492	FGFR1OP2
7936734	FGFR2
8093518	FGFR3
8110265	FGFR4
8093440	FGFRL1
8103326	FGG
7901748	FGGY
8149521	FGL1
8140463	FGL2
7914112	FGR
7925480	FH
7898124	FHAD1
8097829	FHDC1
8088458	FHIT
8170119	FHL1
8054377	FHL2
7915147	FHL3
8121181	FHL5
8001981	FHOD1
8020973	FHOD3
8164632	FIBCD1
7939052	FIBIN
7949518	FIBP
7958410	FICD
8121429	FIG4
8171427	FIGF
8052902	FIGLA
8056323	FIGN
8139632	FIGNL1
7963328	FIGNL2
8127646	FILIP1
8089112	FILIP1L
8095048	FIP1L1
8141717	FIS1
7973580	FITM1
8066407	FITM2
8039526	FIZ1
7939365	FJX1
8007154	FKBP10
7962895	FKBP11
8138834	FKBP14
8163452	FKBP15
8064432	FKBP1A
8120428	FKBP1A
8040530	FKBP1B
7940914	FKBP2
7978766	FKBP3
7953100	FKBP4
8125919	FKBP5
8133293	FKBP6
8140291	FKBP6
8057045	FKBP7
8035494	FKBP8
8132214	FKBP9
8139723	FKBP9L
8125316	FKBPL
8178749	FKBPL
8029847	FKRP
8145824	FKSG2
8117567	FKSG83
8157074	FKTN
7905831	FLAD1
8013071	FLCN
7920165	FLG
7920175	FLG2
7945132	FLI1
8013191	FLII
8148978	FLJ00290
8144498	FLJ10661
8144503	FLJ10661
8107328	FLJ11235
8113003	FLJ11292
8008700	FLJ11710
8099817	FLJ13197
7954692	FLJ13224
8127754	FLJ13744
8149718	FLJ14107
8042346	FLJ16124
7912280	FLJ16126
8115871	FLJ16171
8137483	FLJ16734
8072486	FLJ20464
8132245	FLJ20712
8033455	FLJ22184
8076193	FLJ23865
8026503	FLJ25328
7971915	FLJ25694
8023910	FLJ25715
8025124	FLJ25758
8033349	FLJ25758
8030578	FLJ26850
8001816	FLJ27243
8130553	FLJ27255
8134460	FLJ30064
8030838	FLJ30403
8038874	FLJ30403
7925031	FLJ30430
7997731	FLJ30679
8076584	FLJ30901
8163533	FLJ31713
7933638	FLJ31958
8047257	FLJ32063
8067543	FLJ32154
8166585	FLJ32742
8076813	FLJ32756
7999550	FLJ32790
8055682	FLJ32955
8110882	FLJ33360
8050293	FLJ33534
8060790	FLJ33544
7955533	FLJ33996
8121569	FLJ34503
7945228	FLJ34521
8005043	FLJ34690
8010499	FLJ35220
7917942	FLJ35409
8093821	FLJ35424
8019954	FLJ35776
8093453	FLJ35816
8005444	FLJ35934
8005446	FLJ35934
8005743	FLJ36000
8142136	FLJ36031
7918620	FLJ36116
8144228	FLJ36840
7936925	FLJ37035
7934961	FLJ37201
8121405	FLJ37396
7912672	FLJ37453
8105517	FLJ37543
7905018	FLJ37786
8053731	FLJ37786
8109426	FLJ38109
8049957	FLJ38379
8104072	FLJ38576
8054449	FLJ38668
7989476	FLJ38723
8065758	FLJ38773
7942771	FLJ38894
8047492	FLJ39061
8047505	FLJ39061
7973002	FLJ39632
7977452	FLJ39632
8074168	FLJ39632
7992867	FLJ39639
8094251	FLJ39653
8008195	FLJ40194
8136281	FLJ40288
8159732	FLJ40292
7997832	FLJ40448
8109995	FLJ40453
8013574	FLJ40504
7936916	FLJ40536
8143448	FLJ40852
7976828	FLJ41170
8106727	FLJ41309
8049959	FLJ41327
7939581	FLJ41423
7972932	FLJ41484
8126240	FLJ41649
8068891	FLJ41733
7950064	FLJ42102
7973970	FLJ42220
8141127	FLJ42280
7991542	FLJ42289
8144044	FLJ42291
8084739	FLJ42393
8050095	FLJ42418
8008540	FLJ42842
7911793	FLJ42875
7911796	FLJ42875
8077198	FLJ43315
7974895	FLJ43390
7974900	FLJ43390
7911333	FLJ43681
8116545	FLJ43763
8006836	FLJ43826
8148512	FLJ43860
8153273	FLJ43860
8060020	FLJ43879
8054607	FLJ44006
8131042	FLJ44124
8021774	FLJ44313
8073939	FLJ44385
8113796	FLJ44606
8168362	FLJ44635
7995440	FLJ44674
8063869	FLJ44790
8019751	FLJ44838
7960436	FLJ44874
8021777	FLJ44881
8110676	FLJ44896
8018818	FLJ45079
8070321	FLJ45139
7976512	FLJ45244
8147721	FLJ45248
8000371	FLJ45256
7945344	FLJ45340
8031992	FLJ45340
8097118	FLJ45340
8135931	FLJ45340
8032070	FLJ45684
8099754	FLJ45721
8023437	FLJ45743
8119223	FLJ45825
8012893	FLJ45831
8065547	FLJ45832
8030964	FLJ45949
7952673	FLJ45950
8049667	FLJ45964
8139699	FLJ45974
7932014	FLJ45983
8105731	FLJ46010
8068350	FLJ46020
7938309	FLJ46111
8091595	FLJ46120
8076819	FLJ46257
7937073	FLJ46300
7970597	FLJ46358
7931140	FLJ46361
7961097	FLJ46363
8146388	FLJ46365
8164627	FLJ46836
8075846	FLJ90680
8019083	FLJ90757
8176026	FLNA
8080714	FLNB
8135990	FLNC
8124828	FLOT1
8178419	FLOT1
8179688	FLOT1
8013788	FLOT2
7940851	FLRT1
7976073	FLRT2
8065071	FLRT3
7970763	FLT1
7970737	FLT3
8030339	FLT3LG
8116445	FLT4
7909628	FLVCR1
7975799	FLVCR2
7992744	FLYWCH1
7992737	FLYWCH2
7987145	FMN1
7987163	FMN1
7910923	FMN2
8007757	FMNL1
8045736	FMNL2
7963092	FMNL3
7907286	FMO1
7907271	FMO2
7907249	FMO3
7907297	FMO4
7919314	FMO5
7907260	FMO6P
7907012	FMO9P
7923578	FMOD
8170326	FMR1
8170353	FMR1NB
8048139	FN1
8058765	FN1
8010841	FN3K
8010832	FN3KRP
8164607	FNBP1
7903092	FNBP1L
7947969	FNBP4
8123104	FNDC1
7969060	FNDC3A
8083901	FNDC3B
8051187	FNDC4
7914580	FNDC5
7903530	FNDC7
8006504	FNDC8
8113914	FNIP1
8098103	FNIP2
8146268	FNTA
7975121	FNTB
7939897	FOLH1
7948058	FOLH1
7942998	FOLH1B
7942332	FOLR1
7942372	FOLR2
7942328	FOLR3
7943226	FOLR4
7975779	FOS
8029693	FOSB
7949532	FOSL1
8041048	FOSL2
7978706	FOXA1
8065344	FOXA2
8029754	FOXA3
7984011	FOXB1
8155942	FOXB2
8116591	FOXC1
7997733	FOXC2
8112592	FOXD1
7901311	FOXD2
7901913	FOXD3
8159808	FOXD4
8044634	FOXD4L1
8155440	FOXD4L2
8161571	FOXD4L2
8161583	FOXD4L2
8155661	FOXD4L3
8161533	FOXD4L6
8156743	FOXE1
7901309	FOXE3
7997726	FOXF1
8116582	FOXF2
7973745	FOXG1
8153828	FOXH1
8109901	FOXI1
7931348	FOXI2
8018646	FOXJ1
7953699	FOXJ2
7915408	FOXJ3
8131253	FOXK1
8010820	FOXK2
8019521	FOXK2
7997735	FOXL1
8091032	FOXL2
7960340	FOXM1
8005894	FOXN1
8041902	FOXN2
7980680	FOXN3
7966189	FOXN4
7971177	FOXO1
8121365	FOXO3
8013307	FOXO3B
8168205	FOXO4
8088776	FOXP1
8135544	FOXP2
8172631	FOXP3
8119444	FOXP4
8116579	FOXQ1
7944351	FOXR1
8167895	FOXR2
7945071	FOXRED1
8075785	FOXRED2
8065576	FOXS1
8158123	FPGS
7902308	FPGT
8038899	FPR1
8030860	FPR2
8030866	FPR3
7935123	FRA10AC1
8095907	FRAS1
7929616	FRAT1
7935421	FRAT2
8160168	FREM1
7968678	FREM2
8102986	FREM3
8098714	FRG1
8161509	FRG1
8061497	FRG1B
8104124	FRG2
7937251	FRG2B
8080994	FRG2C
8129071	FRK
8130837	FRMD1
8161964	FRMD3
7932132	FRMD4A
8088745	FRMD4B
7988260	FRMD5
7974316	FRMD6
8175155	FRMD7
7941260	FRMD8
8155284	FRMPD1
7933279	FRMPD2
7933394	FRMPD2
7933446	FRMPD2
8169235	FRMPD3
8166028	FRMPD4
7917954	FRRS1
7957043	FRS2
8126337	FRS3
7968417	FRY
8100251	FRYL
8100292	FRYL
8057506	FRZB
7978756	FSCB
8131339	FSCN1
8010614	FSCN2
8135865	FSCN3
8024816	FSD1
8157058	FSD1L
7991019	FSD2
7939080	FSHB
8052072	FSHR
7987426	FSIP1
8046824	FSIP2
8046833	FSIP2
8046836	FSIP2
8105302	FST
8089835	FSTL1
8023995	FSTL3
8114119	FSTL4
8103466	FSTL5
8070933	FTCD
7948656	FTH1
8170360	FTH1
8051133	FTH1P3
8126948	FTH1P5
8171917	FTHL17
8030171	FTL
8107576	FTMT
7995655	FTO
8167270	FTSJ1
8137826	FTSJ2
8017437	FTSJ3
8002523	FTSJD1
8119198	FTSJD2
7917156	FUBP1
8158686	FUBP3
7913694	FUCA1
8129974	FUCA2
7997072	FUK
8172244	FUNDC1
8171001	FUNDC2
8043040	FUNDC2P2
7986092	FURIN
7995069	FUS
8038192	FUT1
8150165	FUT10
7928395	FUT11
8030094	FUT2
8033054	FUT3
7943236	FUT4
8033064	FUT5
8033043	FUT6
8159549	FUT7
8165398	FUT7
7975136	FUT8
8121152	FUT9
8038443	FUZ
7938111	FXC1
8155699	FXN
8084146	FXR1
8012226	FXR2
8027760	FXYD1
7944147	FXYD2
7951966	FXYD2
8027748	FXYD3
7927155	FXYD4
8027778	FXYD5
7951977	FXYD6
8027770	FXYD7
8111739	FYB
