REPORTER ID	GENE SYMBOL
ILMN_3168019	hsa-miR-206
ILMN_3167698	hsa-miR-184
ILMN_3167449	HS_93
ILMN_3167152	hsa-miR-185
ILMN_3167672	hsa-miR-876-5p
ILMN_3168028	HS_131
ILMN_3168104	HS_12
ILMN_3167069	HS_209.1
ILMN_3167382	hsa-miR-565:9.1
ILMN_3167542	HS_187
ILMN_3167686	hsa-miR-612
ILMN_3167741	hsa-miR-654-5p
ILMN_3166943	hsa-miR-585
ILMN_3168268	HS_287
ILMN_3167336	hsa-miR-637
ILMN_3167512	HS_135
ILMN_3167443	hsa-miR-379
ILMN_3167629	hsa-miR-601
ILMN_3167407	hsa-miR-675
ILMN_3168250	hsa-miR-876-3p
ILMN_3166957	hsa-miR-182*
ILMN_3168015	hsa-miR-380*
ILMN_3167224	hsa-miR-30d
ILMN_3167448	hsa-miR-30b
ILMN_3167729	hsa-miR-30c
ILMN_3167972	hsa-miR-493*
ILMN_3168012	hsa-miR-142-3p
ILMN_3167824	hsa-miR-668
ILMN_3168093	HS_184
ILMN_3166979	hsa-miR-223
ILMN_3168018	hsa-miR-934
ILMN_3168451	hsa-miR-346
ILMN_3167383	hsa-miR-431
ILMN_3167074	hsa-miR-542-3p
ILMN_3168025	hsa-miR-134
ILMN_3167787	hsa-miR-19a
ILMN_3167830	HS_79.1
ILMN_3168368	hsa-miR-636
ILMN_3167941	HS_51
ILMN_3167245	hsa-miR-592
ILMN_3167440	HS_67
ILMN_3167642	hsa-miR-499-5p
ILMN_3168039	hsa-miR-124a:9.1
ILMN_3167991	hsa-miR-889
ILMN_3168170	hsa-miR-155
ILMN_3168291	hsa-miR-582-5p
ILMN_3167465	hsa-miR-651
ILMN_3168240	hsa-miR-374a
ILMN_3166971	hsa-miR-95
ILMN_3167374	hsa-miR-26b
ILMN_3168323	hsa-miR-27a
ILMN_3168409	hsa-miR-27b
ILMN_3167864	hsa-miR-197
ILMN_3167202	HS_280_a
ILMN_3167110	hsa-miR-579
ILMN_3168430	hsa-miR-587
ILMN_3168156	HS_164
ILMN_3167196	hsa-miR-204
ILMN_3167363	hsa-miR-211
ILMN_3167289	HS_74
ILMN_3167538	HS_283_a
ILMN_3167185	hsa-miR-629*
ILMN_3167707	HS_59
ILMN_3168150	HS_62
ILMN_3168070	hsa-miR-653:9.1
ILMN_3166999	hsa-miR-153
ILMN_3167883	hsa-miR-588
ILMN_3167249	HS_56
ILMN_3167085	HS_303_b
ILMN_3168008	hsa-miR-659
ILMN_3167878	HS_42
ILMN_3168380	hsa-miR-218
ILMN_3167269	hsa-miR-302c*
ILMN_3167401	HS_201
ILMN_3167129	hsa-miR-202*:9.1
ILMN_3167268	hsa-miR-557
ILMN_3167755	hsa-miR-182
ILMN_3168507	hsa-miR-96
ILMN_3167229	hsa-miR-375
ILMN_3167727	hsa-miR-507
ILMN_3168187	hsa-miR-450a
ILMN_3168183	hsa-miR-129-5p
