Reporter ID	miRNA ID
A_25_P00012514	hsa-miR-181d
A_25_P00014894	hsa-miR-551b
A_25_P00011297	hsa-miR-569
A_25_P00014915	hsa-miR-374b
A_25_P00010753	hsa-miR-129-5p
A_25_P00011479	hsa-miR-552
A_25_P00012481	hsa-miR-491-5p
A_25_P00013580	hsa-miR-452*
A_25_P00010826	hsa-miR-631
A_25_P00010450	hsa-miR-620
A_25_P00013802	ebv-miR-BART8*
A_25_P00010258	hsa-miR-372
A_25_P00013328	hsa-miR-196a*
A_25_P00010287	hsa-miR-181c
A_25_P00011377	hsa-miR-600
A_25_P00012141	hsa-let-7g
A_25_P00013561	hsa-miR-424*
A_25_P00010792	hsa-miR-380*
A_25_P00011375	hsa-miR-649
A_25_P00010708	hsa-miR-485-5p
A_25_P00012697	hsa-miR-455-3p
A_25_P00010895	hsa-miR-361-5p
A_25_P00014998	hsa-miR-877*
A_25_P00012184	hsa-miR-143
A_25_P00013745	ebv-miR-BART9
A_25_P00011418	hsa-miR-586
A_25_P00012525	hsa-miR-519e
A_25_P00013426	hsa-miR-145*
A_25_P00013234	hsa-miR-93*
A_25_P00012338	hsa-miR-379
A_25_P00011247	hsa-miR-802
A_25_P00014824	hsa-miR-17
A_25_P00010130	hsa-miR-497
A_25_P00011057	hsa-miR-598
A_25_P00013015	hsa-miR-543
A_25_P00012879	hsa-miR-298
A_25_P00013153	hsa-miR-18a*
A_25_P00013356	hsa-miR-200b*
A_25_P00010090	hsa-miR-487a
A_25_P00010245	hsa-miR-518b
A_25_P00010086	hsa-let-7a
A_25_P00010475	hsa-miR-100
A_25_P00010432	hsa-miR-484
A_25_P00012511	hsa-miR-193b
A_25_P00011728	hcmv-miR-US25-2-3p
A_25_P00011984	hsa-let-7e
A_25_P00011117	hsa-miR-331-3p
A_25_P00013443	hsa-miR-146a*
A_25_P00012305	hsa-miR-361-3p
A_25_P00011874	hcmv-miR-UL22A
A_25_P00013103	hsa-miR-943
A_25_P00011875	hcmv-miR-UL22A
A_25_P00010402	hsa-miR-638
A_25_P00011952	hsa-miR-661
A_25_P00010200	hsa-miR-520a-3p
A_25_P00011341	hsa-miR-765
A_25_P00013812	ebv-miR-BART13*
A_25_P00011800	hcmv-miR-US5-2
A_25_P00012300	hsa-miR-30e
A_25_P00011895	kshv-miR-K12-9
A_25_P00011894	kshv-miR-K12-9
A_25_P00010854	hsa-miR-212
A_25_P00010769	hsa-miR-195
A_25_P00013447	hsa-miR-149*
A_25_P00014868	hsa-miR-518e*
A_25_P00010741	hsa-miR-548c-3p
A_25_P00010153	hsa-miR-324-5p
A_25_P00012246	hsa-miR-188-5p
A_25_P00012121	hsa-miR-219-1-3p
A_25_P00011425	hsa-miR-563
A_25_P00012301	hsa-miR-30e
A_25_P00013782	ebv-miR-BART18-3p
A_25_P00012773	hsa-miR-590-3p
A_25_P00010041	hsa-miR-363*
A_25_P00011806	ebv-miR-BART2-5p
A_25_P00011086	hsa-miR-95
A_25_P00011262	hsa-miR-597
A_25_P00010629	hsa-miR-203
A_25_P00012266	hsa-miR-200c
A_25_P00011351	hsa-miR-596
A_25_P00010229	hsa-miR-623
A_25_P00011694	kshv-miR-K12-7
A_25_P00013530	hsa-miR-377*
A_25_P00011791	ebv-miR-BART8
A_25_P00013785	ebv-miR-BART19-5p
A_25_P00010051	hsa-miR-517b
A_25_P00013221	hsa-miR-33a*
A_25_P00013369	hsa-miR-15b*
A_25_P00011367	hsa-miR-573
A_25_P00011955	hsa-miR-769-5p
A_25_P00011235	hsa-miR-626
A_25_P00010316	hsa-miR-9*
A_25_P00013941	hsa-miR-125a-3p
A_25_P00012150	hsa-miR-1
A_25_P00014906	hsa-miR-1224-5p
A_25_P00010447	hsa-miR-550*
A_25_P00010438	hsa-miR-130b
A_25_P00012959	hsa-miR-875-3p
A_25_P00014151	hsa-miR-516a-5p
A_25_P00010989	hsa-miR-25
A_25_P00012756	hsa-miR-548b-5p
A_25_P00012418	hsa-miR-423-5p
A_25_P00010738	hsa-miR-548d-3p
A_25_P00013228	hsa-miR-92a-2*
A_25_P00010459	hsa-miR-660
A_25_P00011648	ebv-miR-BHRF1-1
A_25_P00012898	hsa-miR-886-3p
A_25_P00012788	hsa-miR-615-3p
A_25_P00012914	hsa-miR-450b-3p
A_25_P00011477	hsa-miR-770-5p
A_25_P00011440	hsa-miR-801_v10.1
A_25_P00014879	hsa-miR-520h
A_25_P00010657	hsa-miR-503
A_25_P00010958	hsa-miR-502-5p
A_25_P00011045	hsa-miR-501-5p
A_25_P00013467	hsa-miR-200c*
A_25_P00013116	hsa-let-7b*
A_25_P00012395	hsa-miR-338-3p
A_25_P00012886	hsa-miR-300
A_25_P00012920	hsa-miR-890
A_25_P00010265	hsa-miR-608
A_25_P00013513	hsa-miR-302b*
A_25_P00011007	hsa-miR-194
A_25_P00014053	hsa-miR-452
A_25_P00013710	ebv-miR-BHRF1-2
A_25_P00010344	hsa-miR-557
A_25_P00013435	hsa-miR-136*
A_25_P00013361	hsa-let-7g*
A_25_P00012073	hsa-miR-139-3p
A_25_P00012177	hsa-miR-140-3p
A_25_P00014885	hsa-miR-503
A_25_P00013314	hsa-miR-181a-2*
A_25_P00013820	hiv1-miR-N367
A_25_P00013368	hsa-miR-15b*
A_25_P00012734	hsa-miR-576-5p
A_25_P00011750	hcmv-miR-US33-5p
A_25_P00010964	hsa-miR-133b
A_25_P00010090	hsa-miR-487a
A_25_P00011870	ebv-miR-BART6-3p
A_25_P00014954	hsa-miR-1234
A_25_P00012134	hsa-miR-224
A_25_P00010754	hsa-miR-129-5p
A_25_P00012345	hsa-miR-330-5p
A_25_P00013648	hsa-miR-33b*
A_25_P00014972	hsa-miR-513c
A_25_P00013093	hsa-miR-941
A_25_P00012312	hsa-miR-362-3p
A_25_P00013055	hsa-miR-924
A_25_P00014942	hsa-miR-1229
A_25_P00012382	hsa-miR-135b
A_25_P00011012	hsa-miR-200a*
A_25_P00012780	hsa-miR-548a-5p
A_25_P00010162	hsa-miR-302d
A_25_P00012301	hsa-miR-30e
A_25_P00014896	hsa-miR-575
A_25_P00010262	hsa-miR-328
A_25_P00011840	hcmv-miR-US25-1
A_25_P00013287	hsa-miR-30c-2*
A_25_P00012721	hsa-miR-570
A_25_P00010560	hsa-miR-520e
A_25_P00013099	hsa-miR-942
A_25_P00011008	hsa-miR-518a-3p
A_25_P00010237	hsa-miR-184
A_25_P00010630	hsa-miR-28-5p
A_25_P00013522	hsa-miR-374a*
A_25_P00012588	hsa-miR-520d-3p
A_25_P00012777	hsa-miR-593
A_25_P00012402	hsa-miR-339-3p
A_25_P00013394	hsa-miR-125b-1*
A_25_P00013051	hsa-miR-923
A_25_P00010475	hsa-miR-100
A_25_P00010806	hsa-miR-622
A_25_P00014929	hsa-miR-1226
A_25_P00012845	hsa-miR-653
A_25_P00011346	hsa-miR-767-5p
A_25_P00012625	hsa-miR-499-5p
A_25_P00010452	hsa-miR-558
A_25_P00012926	hsa-miR-891b
A_25_P00012059	hsa-miR-198
A_25_P00011295	hsa-miR-561
A_25_P00012002	hsa-miR-26b
A_25_P00012828	hsa-miR-636
A_25_P00012791	hsa-miR-615-3p
A_25_P00012807	hsa-miR-624
A_25_P00010407	hsa-miR-409-3p
A_25_P00012205	hsa-miR-191
A_25_P00014968	hsa-miR-513b
A_25_P00010584	hsa-miR-154
A_25_P00011285	hsa-miR-581
A_25_P00010977	hsa-miR-425
A_25_P00011712	kshv-miR-K12-2
A_25_P00014342	hsa-miR-654-3p
A_25_P00010078	hsa-miR-146a
A_25_P00010345	hsa-miR-557
A_25_P00010470	hsa-miR-10a
A_25_P00012627	hsa-miR-499-3p
A_25_P00012584	hsa-miR-518a-5p
A_25_P00012077	hsa-miR-7
A_25_P00010975	hsa-miR-21
A_25_P00010123	hsa-miR-548b-3p
A_25_P00010048	hsa-miR-98
A_25_P00014880	hsa-miR-520h
A_25_P00010248	hsa-miR-630
A_25_P00013579	hsa-miR-431*
A_25_P00013513	hsa-miR-302b*
A_25_P00011427	hsa-miR-563
A_25_P00010125	hsa-miR-377
A_25_P00011342	hsa-miR-765
A_25_P00012367	hsa-miR-337-3p
A_25_P00010089	hsa-let-7f
A_25_P00011123	hsa-miR-633
A_25_P00012247	hsa-miR-188-5p
A_25_P00013455	hsa-miR-185*
A_25_P00010529	hsa-miR-206
A_25_P00010402	hsa-miR-638
A_25_P00012834	hsa-miR-652
A_25_P00012485	hsa-miR-491-3p
A_25_P00013618	hsa-miR-551b*
A_25_P00011288	hsa-miR-554
A_25_P00010023	hsa-miR-369-3p
A_25_P00013545	hsa-miR-340*
A_25_P00013294	hsa-miR-7-1*
A_25_P00011265	hsa-miR-658
A_25_P00013458	hsa-miR-186*
A_25_P00013454	hsa-miR-185*
A_25_P00012858	hsa-miR-542-5p
A_25_P00013198	hsa-miR-26b*
A_25_P00011707	ebv-miR-BART14
A_25_P00010962	hsa-miR-585
A_25_P00014844	hsa-miR-142-5p
A_25_P00011866	kshv-miR-K12-11
A_25_P00013363	hsa-let-7g*
A_25_P00012585	hsa-miR-518a-5p
A_25_P00010764	hsa-miR-147
A_25_P00012915	hsa-miR-450b-3p
A_25_P00011025	hsa-miR-610
A_25_P00012436	hsa-miR-450a
A_25_P00013769	ebv-miR-BART17-5p
A_25_P00010613	hsa-miR-20a
A_25_P00011471	hsa-miR-551a
A_25_P00012133	hsa-miR-224
A_25_P00011287	hsa-miR-554
A_25_P00014859	hsa-miR-18b
A_25_P00014897	hsa-miR-582-5p
A_25_P00012818	hsa-miR-628-3p
A_25_P00011970	hsa-miR-668
A_25_P00010547	hsa-miR-141
A_25_P00012203	hsa-miR-191
A_25_P00010236	hsa-miR-184
A_25_P00011337	hsa-miR-642
A_25_P00011254	hsa-miR-591
A_25_P00011796	hsv1-miR-H1
A_25_P00010236	hsa-miR-184
A_25_P00012404	hsa-miR-339-3p
A_25_P00012821	hsa-miR-629
A_25_P00013251	hsa-miR-101*
A_25_P00013523	hsa-miR-374a*
A_25_P00013138	hsa-let-7f-2*
A_25_P00010984	hsa-miR-367
A_25_P00014895	hsa-miR-574-3p
A_25_P00011985	hsa-let-7e
A_25_P00010070	hsa-let-7b
A_25_P00013400	hsa-miR-132*
A_25_P00012466	hsa-miR-486-3p
A_25_P00012396	hsa-miR-338-3p
A_25_P00010628	hsa-miR-203
A_25_P00012519	hsa-miR-515-3p
A_25_P00014892	hsa-miR-539
A_25_P00012282	hsa-miR-34b
A_25_P00013474	hsa-miR-194*
A_25_P00012838	hsa-miR-548d-5p
A_25_P00013721	ebv-miR-BART1-3p
A_25_P00011447	hsa-miR-587
A_25_P00013340	hsa-miR-218-2*
A_25_P00010563	hsa-miR-520b
A_25_P00010467	hsa-miR-15a
A_25_P00011643	hsa-miR-559
A_25_P00013807	ebv-miR-BART9*
A_25_P00014342	hsa-miR-654-3p
A_25_P00010984	hsa-miR-367
A_25_P00010656	hsa-miR-590-5p
A_25_P00013812	ebv-miR-BART13*
A_25_P00011005	hsa-miR-103
A_25_P00011770	hcmv-miR-UL22A*
A_25_P00011840	hcmv-miR-US25-1
A_25_P00013306	hsa-miR-10b*
A_25_P00010701	hsa-miR-199a-5p
A_25_P00012035	hsa-miR-96
A_25_P00012613	hsa-miR-517c
A_25_P00012507	hsa-miR-495
A_25_P00012343	hsa-miR-340
A_25_P00010760	hsa-miR-654-5p
A_25_P00013690	kshv-miR-K12-3
A_25_P00012114	hsa-miR-217
A_25_P00011618	hsa-miR-573
A_25_P00013800	ebv-miR-BART8*
A_25_P00013473	hsa-miR-155*
A_25_P00012149	hsa-miR-1
A_25_P00010315	hsa-miR-9*
A_25_P00011362	hsa-miR-643
A_25_P00011233	hsa-miR-769-3p
A_25_P00012133	hsa-miR-224
A_25_P00010460	hsa-miR-660
A_25_P00010665	hsa-miR-662
A_25_P00012613	hsa-miR-517c
A_25_P00012424	hsa-miR-423-3p
A_25_P00012919	hsa-miR-874
A_25_P00011474	hsa-miR-551a
A_25_P00010120	hsa-miR-493*
A_25_P00011833	ebv-miR-BART11-3p
A_25_P00011870	ebv-miR-BART6-3p
A_25_P00013268	hsa-miR-16-2*
A_25_P00013822	hiv1-miR-N367
A_25_P00010841	hsa-miR-373*
A_25_P00012697	hsa-miR-455-3p
A_25_P00010643	hsa-miR-601
A_25_P00012963	hsa-miR-876-5p
A_25_P00012993	hsa-miR-885-3p
A_25_P00011408	hsa-miR-593*
A_25_P00010562	hsa-miR-520e
A_25_P00012871	hsa-miR-454
A_25_P00010953	hsa-miR-363
A_25_P00010797	hsa-miR-27a
A_25_P00010225	hsa-miR-648
A_25_P00013205	hsa-miR-27a*
A_25_P00010605	hsa-miR-411
A_25_P00013555	hsa-miR-148b*
A_25_P00010099	hsa-miR-380
A_25_P00011660	ebv-miR-BART3
A_25_P00012754	hsa-miR-548b-5p
A_25_P00015005	hsa-miR-1226*
A_25_P00012512	hsa-miR-193b
A_25_P00013294	hsa-miR-7-1*
A_25_P00010208	hsa-miR-200a
A_25_P00011054	hsa-miR-624*
A_25_P00013841	hsa-miR-17
A_25_P00011699	kshv-miR-K12-9*
A_25_P00011611	hsa-miR-675
A_25_P00011816	kshv-miR-K12-10b
A_25_P00012581	hsa-miR-519d
A_25_P00010903	hsa-miR-611
A_25_P00012212	hsa-miR-125a-3p
A_25_P00011238	hsa-miR-612
A_25_P00015002	hsa-miR-1226*
A_25_P00012031	hsa-miR-92a
A_25_P00010825	hsa-miR-631
A_25_P00010993	hsa-miR-645
A_25_P00011383	hsa-miR-641
A_25_P00013772	ebv-miR-BART17-3p
A_25_P00012454	hsa-miR-409-5p
A_25_P00011784	kshv-miR-K12-6-3p
A_25_P00013106	hsa-miR-944
A_25_P00014589	hsa-miR-125b-2*
A_25_P00010786	hsa-miR-564
A_25_P00010348	hsa-miR-595
A_25_P00013335	hsa-miR-214*
A_25_P00010764	hsa-miR-147
A_25_P00010996	hsa-miR-210
A_25_P00010563	hsa-miR-520b
A_25_P00011293	hsa-miR-619
A_25_P00010237	hsa-miR-184
A_25_P00011804	ebv-miR-BART2-5p
A_25_P00010841	hsa-miR-373*
A_25_P00010405	hsa-miR-211
A_25_P00012392	hsa-miR-338-5p
A_25_P00012901	hsa-miR-892a
A_25_P00012732	hsa-miR-576-5p
A_25_P00014939	hsa-miR-1229
A_25_P00014856	hsa-miR-323-3p
A_25_P00011062	hsa-miR-511
A_25_P00010710	hsa-miR-512-3p
A_25_P00013783	ebv-miR-BART18-3p
A_25_P00010903	hsa-miR-611
A_25_P00011717	ebv-miR-BART7
A_25_P00012333	hsa-miR-378
A_25_P00014346	hsa-miR-656
A_25_P00012641	hsa-miR-501-3p
A_25_P00013750	ebv-miR-BART11-5p
A_25_P00012653	hsa-miR-505
A_25_P00011461	hsa-miR-599
A_25_P00013552	hsa-miR-148b*
A_25_P00010199	hsa-miR-410
A_25_P00010698	hsa-miR-199b-5p
A_25_P00011330	hsa-miR-651
A_25_P00013287	hsa-miR-30c-2*
A_25_P00014965	hsa-miR-1238
A_25_P00010794	hsa-miR-421
A_25_P00010020	hsa-miR-329
A_25_P00013379	hsa-miR-27b*
A_25_P00012219	hsa-miR-127-5p
A_25_P00013062	hsa-miR-933
A_25_P00012366	hsa-miR-337-3p
A_25_P00010116	hsa-miR-154*
A_25_P00013250	hsa-miR-101*
A_25_P00010237	hsa-miR-184
A_25_P00013008	hsa-miR-873
A_25_P00013324	hsa-miR-187*
A_25_P00010226	hsa-miR-623
A_25_P00010021	hsa-miR-655
A_25_P00013752	ebv-miR-BART12
A_25_P00010369	hsa-miR-346
A_25_P00013111	hsa-miR-297
A_25_P00010063	hsa-miR-376b
A_25_P00013773	ebv-miR-BART17-3p
A_25_P00012969	hsa-miR-708
A_25_P00010991	hsa-miR-645
A_25_P00014864	hsa-miR-202
A_25_P00012859	hsa-miR-542-5p
A_25_P00012613	hsa-miR-517c
A_25_P00010450	hsa-miR-620
A_25_P00011724	hcmv-miR-UL70-3p
A_25_P00012746	hsa-miR-582-3p
A_25_P00014886	hsa-miR-513a-5p
A_25_P00010407	hsa-miR-409-3p
A_25_P00013082	hsa-miR-938
A_25_P00012031	hsa-miR-92a
A_25_P00010259	hsa-miR-372
A_25_P00013605	hsa-miR-505*
A_25_P00012317	hsa-miR-376c
A_25_P00013447	hsa-miR-149*
A_25_P00012563	hsa-miR-520c-3p
A_25_P00013489	hsa-miR-30c-1*
A_25_P00010538	hsa-miR-302c
A_25_P00013046	hsa-miR-922
A_25_P00013977	hsa-miR-296-5p
A_25_P00010288	hsa-miR-181c
A_25_P00010655	hsa-miR-590-5p
A_25_P00012520	hsa-miR-515-3p
A_25_P00013528	hsa-miR-376a*
A_25_P00010687	hsa-miR-498
A_25_P00013257	hsa-miR-29b-2*
A_25_P00012110	hsa-miR-216a
A_25_P00012998	hsa-miR-877
A_25_P00011477	hsa-miR-770-5p
A_25_P00010115	hsa-miR-154*
A_25_P00013529	hsa-miR-376a*
A_25_P00010535	hsa-miR-614
A_25_P00013295	hsa-miR-7-1*
A_25_P00013602	hsa-miR-518f*
A_25_P00012793	hsa-miR-616
A_25_P00010985	hsa-miR-367
A_25_P00013204	hsa-miR-27a*
A_25_P00010208	hsa-miR-200a
A_25_P00010276	hsa-miR-376a
A_25_P00014229	hsa-miR-577
A_25_P00011994	hsa-miR-18a
A_25_P00013216	hsa-miR-32*
A_25_P00011232	hsa-miR-769-3p
A_25_P00010208	hsa-miR-200a
A_25_P00011341	hsa-miR-765
A_25_P00013607	hsa-miR-505*
A_25_P00010682	hsa-miR-30d
A_25_P00013780	ebv-miR-BART18-3p
A_25_P00011595	hsa-miR-561
A_25_P00013014	hsa-miR-543
A_25_P00010655	hsa-miR-590-5p
A_25_P00011005	hsa-miR-103
A_25_P00013350	hsa-miR-222*
A_25_P00012798	hsa-miR-548c-5p
A_25_P00012839	hsa-miR-548d-5p
A_25_P00010270	hsa-miR-532-5p
A_25_P00011003	hsa-miR-9
A_25_P00013187	hsa-miR-24-2*
A_25_P00010492	hsa-miR-374a
A_25_P00010531	hsa-miR-432
A_25_P00010578	hsa-miR-151-3p
A_25_P00013546	hsa-miR-340*
A_25_P00010968	hsa-miR-182*
A_25_P00012101	hsa-miR-187
A_25_P00014910	hsa-miR-1224-3p
A_25_P00010467	hsa-miR-15a
A_25_P00010528	hsa-miR-206
A_25_P00013062	hsa-miR-933
A_25_P00012007	hsa-miR-28-3p
A_25_P00012628	hsa-miR-499-3p
A_25_P00012098	hsa-miR-183
A_25_P00011965	hsa-miR-766
A_25_P00012085	hsa-miR-34a
A_25_P00015007	hsa-miR-1228*
A_25_P00010761	hsa-miR-27b
A_25_P00013800	ebv-miR-BART8*
A_25_P00012193	hsa-miR-145
A_25_P00012998	hsa-miR-877
A_25_P00012471	hsa-miR-488
A_25_P00011661	ebv-miR-BART3
A_25_P00012926	hsa-miR-891b
A_25_P00010506	hsa-miR-302c*
A_25_P00010245	hsa-miR-518b
A_25_P00010198	hsa-miR-410
A_25_P00010669	hsa-miR-326
A_25_P00011384	hsa-miR-603
A_25_P00010697	hsa-miR-519e*
A_25_P00013064	hsa-miR-934
A_25_P00012142	hsa-let-7g
A_25_P00013811	ebv-miR-BART10*
A_25_P00010497	hsa-miR-518c*
A_25_P00010380	hsa-miR-656
A_25_P00012436	hsa-miR-450a
A_25_P00010971	hsa-miR-384
A_25_P00010331	hsa-miR-525-5p
A_25_P00011714	kshv-miR-K12-2
A_25_P00012409	hsa-miR-345
A_25_P00013491	hsa-miR-302a*
A_25_P00012737	hsa-miR-576-3p
A_25_P00012142	hsa-let-7g
A_25_P00012918	hsa-miR-874
A_25_P00010039	hsa-miR-220a
A_25_P00011854	ebv-miR-BART13
A_25_P00012454	hsa-miR-409-5p
A_25_P00010610	hsa-miR-93
A_25_P00014825	hsa-miR-17
A_25_P00012576	hsa-miR-517a
A_25_P00013209	hsa-miR-29a*
A_25_P00011361	hsa-miR-643
A_25_P00012258	hsa-miR-193a-3p
A_25_P00011022	hsa-miR-610
A_25_P00011000	hsa-miR-19b
A_25_P00013689	kshv-miR-K12-3
A_25_P00012730	hsa-miR-574-3p
A_25_P00010708	hsa-miR-485-5p
A_25_P00011626	hsa-miR-586
A_25_P00011796	hsv1-miR-H1
A_25_P00012781	hsa-miR-548a-5p
A_25_P00013611	hsa-miR-545*
A_25_P00013338	hsa-miR-218-1*
A_25_P00011642	hsa-miR-559
A_25_P00014818	hsa-miR-16
A_25_P00011584	hsa-let-7a
A_25_P00011719	ebv-miR-BART7
A_25_P00010160	hsa-miR-371-3p
A_25_P00013223	hsa-miR-33a*
A_25_P00012810	hsa-miR-625
A_25_P00010787	hsa-miR-564
A_25_P00012266	hsa-miR-200c
A_25_P00011689	hcmv-miR-UL112
A_25_P00013825	hiv1-miR-H1
A_25_P00012692	hsa-miR-532-3p
A_25_P00012814	hsa-miR-628-5p
A_25_P00010935	hsa-miR-607
A_25_P00011060	hsa-miR-511
A_25_P00014841	hsa-miR-128
A_25_P00010356	hsa-miR-432*
A_25_P00012562	hsa-miR-520c-3p
A_25_P00013364	hsa-let-7i*
A_25_P00011634	hsa-miR-588
A_25_P00013199	hsa-miR-26b*
A_25_P00011893	kshv-miR-K12-9
A_25_P00013192	hsa-miR-25*
A_25_P00013551	hsa-miR-135b*
A_25_P00010687	hsa-miR-498
A_25_P00013709	ebv-miR-BHRF1-2
A_25_P00012610	hsa-miR-522
A_25_P00014099	hsa-miR-515-5p
A_25_P00013208	hsa-miR-29a*
A_25_P00010149	hsa-miR-539
A_25_P00010433	hsa-miR-106b
A_25_P00012008	hsa-miR-28-3p
A_25_P00012369	hsa-miR-323-5p
A_25_P00011638	hsa-miR-551a
A_25_P00012058	hsa-miR-198
A_25_P00013150	hsa-miR-17*
A_25_P00010740	hsa-miR-548c-3p
A_25_P00010756	hsa-miR-34c-5p
A_25_P00013553	hsa-miR-148b*
A_25_P00011040	hsa-miR-508-3p
A_25_P00013103	hsa-miR-943
A_25_P00011414	hsa-miR-635
A_25_P00012122	hsa-miR-219-1-3p
A_25_P00014874	hsa-miR-525-5p
A_25_P00012226	hsa-miR-129-3p
A_25_P00011733	kshv-miR-K12-5
A_25_P00012943	hsa-miR-892b
A_25_P00010564	hsa-miR-520b
A_25_P00010120	hsa-miR-493*
A_25_P00010961	hsa-miR-585
A_25_P00014867	hsa-miR-515-5p
A_25_P00011948	hsa-miR-637
A_25_P00010946	hsa-miR-566
A_25_P00013320	hsa-miR-183*
A_25_P00010690	hsa-miR-221
A_25_P00010491	hsa-miR-374a
A_25_P00013588	hsa-miR-202*
A_25_P00010999	hsa-miR-19b
A_25_P00012289	hsa-miR-34c-3p
A_25_P00011044	hsa-miR-501-5p
A_25_P00010612	hsa-miR-20a
A_25_P00011953	hsa-miR-661
A_25_P00012188	hsa-miR-144
A_25_P00013264	hsa-miR-106a*
A_25_P00011003	hsa-miR-9
A_25_P00012366	hsa-miR-337-3p
A_25_P00012001	hsa-miR-26b
A_25_P00011301	hsa-miR-767-3p
A_25_P00012870	hsa-miR-454
A_25_P00011949	hsa-miR-637
A_25_P00010131	hsa-miR-148a
A_25_P00013801	ebv-miR-BART8*
A_25_P00011376	hsa-miR-600
A_25_P00010467	hsa-miR-15a
A_25_P00012443	hsa-miR-453
A_25_P00012078	hsa-miR-7
A_25_P00014822	hsa-miR-31
A_25_P00012799	hsa-miR-548c-5p
A_25_P00010754	hsa-miR-129-5p
A_25_P00012354	hsa-miR-342-5p
A_25_P00011681	ebv-miR-BART3*
A_25_P00011973	hsa-miR-768-3p_v11.0
A_25_P00010985	hsa-miR-367
A_25_P00013143	hsa-miR-15a*
A_25_P00013553	hsa-miR-148b*
A_25_P00011231	hsa-miR-769-3p
A_25_P00013554	hsa-miR-148b*
A_25_P00010086	hsa-let-7a
A_25_P00013941	hsa-miR-125a-3p
A_25_P00010507	hsa-miR-490-3p
A_25_P00011432	hsa-miR-668
A_25_P00013150	hsa-miR-17*
A_25_P00013083	hsa-miR-938
A_25_P00010072	hsa-let-7c
A_25_P00010497	hsa-miR-518c*
A_25_P00014897	hsa-miR-582-5p
A_25_P00013053	hsa-miR-924
A_25_P00010042	hsa-miR-363*
A_25_P00010611	hsa-miR-93
A_25_P00012542	hsa-miR-519b-3p
A_25_P00013255	hsa-miR-29b-1*
A_25_P00013545	hsa-miR-340*
A_25_P00012501	hsa-miR-493
A_25_P00010157	hsa-miR-373
A_25_P00013747	ebv-miR-BART9
A_25_P00012796	hsa-miR-548c-5p
A_25_P00012367	hsa-miR-337-3p
A_25_P00012312	hsa-miR-362-3p
A_25_P00011118	hsa-miR-331-3p
A_25_P00014965	hsa-miR-1238
A_25_P00012476	hsa-miR-490-5p
A_25_P00011295	hsa-miR-561
A_25_P00013883	hsa-miR-30c
A_25_P00013183	hsa-miR-23a*
A_25_P00010209	hsa-miR-200a
A_25_P00010436	hsa-miR-606
A_25_P00010266	hsa-miR-412
A_25_P00010683	hsa-miR-30d
A_25_P00010408	hsa-miR-409-3p
A_25_P00011125	hsa-miR-542-3p
A_25_P00011964	hsa-miR-766
A_25_P00010179	hsa-miR-325
A_25_P00013806	ebv-miR-BART9*
A_25_P00013296	hsa-miR-7-2*
A_25_P00013052	hsa-miR-924
A_25_P00013226	hsa-miR-92a-1*
A_25_P00012262	hsa-miR-320a
A_25_P00011256	hsa-miR-639
A_25_P00011765	kshv-miR-K12-8
A_25_P00012254	hsa-miR-193a-5p
A_25_P00013264	hsa-miR-106a*
A_25_P00012789	hsa-miR-615-3p
A_25_P00010364	hsa-miR-549
A_25_P00014557	hsa-miR-214*
A_25_P00015004	hsa-miR-1226*
A_25_P00013801	ebv-miR-BART8*
A_25_P00010131	hsa-miR-148a
A_25_P00014877	hsa-miR-518c*
A_25_P00013069	hsa-miR-935
A_25_P00013151	hsa-miR-17*
A_25_P00012618	hsa-miR-516a-5p
A_25_P00013700	hcmv-miR-UL36*
A_25_P00013799	ebv-miR-BART7*
A_25_P00014918	hsa-miR-509-3-5p
A_25_P00012915	hsa-miR-450b-3p
A_25_P00011252	hsa-miR-591
A_25_P00013761	ebv-miR-BART15
A_25_P00011950	hsa-miR-637
A_25_P00011879	hcmv-miR-UL70-5p
A_25_P00010775	hsa-miR-449b
A_25_P00010204	hsa-miR-22
A_25_P00012138	hsa-miR-200b
A_25_P00013459	hsa-miR-186*
A_25_P00012629	hsa-miR-499-3p
A_25_P00011761	hcmv-miR-UL148D
A_25_P00013787	ebv-miR-BART19-5p
A_25_P00011955	hsa-miR-769-5p
A_25_P00011758	kshv-miR-K12-12
A_25_P00010786	hsa-miR-564
A_25_P00012718	hsa-miR-556-3p
A_25_P00010496	hsa-miR-518c*
A_25_P00012860	hsa-miR-671-5p
A_25_P00012442	hsa-miR-453
A_25_P00011788	ebv-miR-BART8
A_25_P00011820	ebv-miR-BHRF1-2*
A_25_P00013112	hsa-let-7a*
A_25_P00013381	hsa-miR-30b*
A_25_P00013337	hsa-miR-218-1*
A_25_P00010615	hsa-miR-20b
A_25_P00011961	hsa-miR-654-5p
A_25_P00013406	hsa-miR-135a*
A_25_P00012094	hsa-miR-182
A_25_P00012887	hsa-miR-300
A_25_P00010211	hsa-miR-218
A_25_P00014887	hsa-miR-513a-5p
A_25_P00010204	hsa-miR-22
A_25_P00013321	hsa-miR-183*
A_25_P00011109	hsa-miR-424
A_25_P00013941	hsa-miR-125a-3p
A_25_P00013737	ebv-miR-BART6-5p
A_25_P00013554	hsa-miR-148b*
A_25_P00013789	ebv-miR-BART19-3p
A_25_P00011688	hcmv-miR-UL112
A_25_P00012106	hsa-miR-214
A_25_P00014925	hsa-miR-1225-3p
A_25_P00012720	hsa-miR-570
A_25_P00011369	hsa-miR-647
A_25_P00010756	hsa-miR-34c-5p
